seq,expert_bytes,tensor_base,expert_idx,tensor
438,4030464,0x0,198,blk.20.ffn_up_exps.weight
439,4030464,0x0,201,blk.20.ffn_up_exps.weight
440,4030464,0x0,221,blk.20.ffn_up_exps.weight
441,4030464,0x0,78,blk.20.ffn_gate_exps.weight
442,4030464,0x0,125,blk.20.ffn_gate_exps.weight
443,4030464,0x0,157,blk.20.ffn_gate_exps.weight
444,4030464,0x0,158,blk.20.ffn_gate_exps.weight
445,4030464,0x0,195,blk.20.ffn_gate_exps.weight
446,4030464,0x0,198,blk.20.ffn_gate_exps.weight
447,4030464,0x0,201,blk.20.ffn_gate_exps.weight
448,4030464,0x0,221,blk.20.ffn_gate_exps.weight
449,4816896,0x0,78,blk.20.ffn_down_exps.weight
450,4816896,0x0,125,blk.20.ffn_down_exps.weight
451,4816896,0x0,157,blk.20.ffn_down_exps.weight
452,4816896,0x0,158,blk.20.ffn_down_exps.weight
453,4816896,0x0,195,blk.20.ffn_down_exps.weight
454,4816896,0x0,198,blk.20.ffn_down_exps.weight
455,4816896,0x0,201,blk.20.ffn_down_exps.weight
456,4816896,0x0,221,blk.20.ffn_down_exps.weight
457,4030464,0x0,13,blk.21.ffn_up_exps.weight
458,4030464,0x0,26,blk.21.ffn_up_exps.weight
459,4030464,0x0,90,blk.21.ffn_up_exps.weight
460,4030464,0x0,114,blk.21.ffn_up_exps.weight
461,4030464,0x0,165,blk.21.ffn_up_exps.weight
462,4030464,0x0,201,blk.21.ffn_up_exps.weight
463,4030464,0x0,226,blk.21.ffn_up_exps.weight
464,4030464,0x0,233,blk.21.ffn_up_exps.weight
465,4030464,0x0,13,blk.21.ffn_gate_exps.weight
466,4030464,0x0,26,blk.21.ffn_gate_exps.weight
467,4030464,0x0,90,blk.21.ffn_gate_exps.weight
468,4030464,0x0,114,blk.21.ffn_gate_exps.weight
469,4030464,0x0,165,blk.21.ffn_gate_exps.weight
470,4030464,0x0,201,blk.21.ffn_gate_exps.weight
