kind,name,layer,role,source_idx,offset_start,offset_end,entries,resident_mib,read_gib,prompts,prompt_coverage,rows,hit_batches,dominant_batches,ram_only_batches,mixed_risk_batches,proportional_wait_ms,full_or_dominant_wait_ms,wait_ms_per_gib_resident,read_gib_per_gib_resident,vram_overlap_entries,vram_overlap_mib,resident_after_vram_overlap_mib,proportional_wait_ms_per_token,full_or_dominant_wait_ms_per_token
contig_window,src0.gate.win2048MiB.rank11,mixed,gate,0,74065498112,74258288640,36,183.86,1.252,2,1.000,250,129,1,2,126,0.000,0.000,0.000,6.976,10,44.84,139.02,0.000,0.000
contig_window,src0.gate.win2048MiB.rank12,mixed,gate,0,74065498112,74267693056,38,192.83,1.314,2,1.000,262,135,2,2,131,0.000,0.000,0.000,6.977,11,49.33,143.50,0.000,0.000
contig_window,src0.down.win512MiB.rank1,mixed,down,0,74841362432,74847670272,1,6.02,0.147,2,1.000,24,24,0,0,24,0.000,0.000,0.000,25.000,0,0.00,6.02,0.000,0.000
contig_window,src0.down.win512MiB.rank2,mixed,down,0,41183072256,41191329792,1,7.88,0.177,2,1.000,22,22,0,0,22,0.000,0.000,0.000,23.000,1,7.88,0.00,0.000,0.000
contig_window,src0.down.win512MiB.rank3,mixed,down,0,130762084352,130774700032,2,12.03,0.211,2,1.000,34,29,0,0,29,0.000,0.000,0.000,18.000,1,6.02,6.02,0.000,0.000
contig_window,src0.down.win512MiB.rank4,mixed,down,0,119418294272,119430909952,2,12.03,0.200,2,1.000,32,32,0,0,32,0.000,0.000,0.000,17.000,0,0.00,12.03,0.000,0.000
contig_window,src0.down.win512MiB.rank6,mixed,down,0,119418294272,119437217792,3,18.05,0.247,2,1.000,39,39,0,1,38,0.000,0.000,0.000,14.000,0,0.00,18.05,0.000,0.000
contig_window,src0.down.win512MiB.rank7,mixed,down,0,41183072256,41199587328,2,15.75,0.215,2,1.000,26,25,0,0,25,0.000,0.000,0.000,14.000,1,7.88,7.88,0.000,0.000
contig_window,src0.down.win512MiB.rank10,mixed,down,0,57844371456,57859969024,2,14.88,0.189,2,1.000,24,24,0,0,24,0.000,0.000,0.000,13.000,1,7.44,7.44,0.000,0.000
contig_window,src0.down.win512MiB.rank11,mixed,down,0,6258282496,6266081280,1,7.44,0.087,2,1.000,11,11,0,0,11,0.000,0.000,0.000,12.000,0,0.00,7.44,0.000,0.000
contig_window,src0.down.win512MiB.rank12,mixed,down,0,41183072256,41207844864,3,23.62,0.269,2,1.000,32,31,0,0,31,0.000,0.000,0.000,11.667,1,7.88,15.75,0.000,0.000
contig_window,src0.down.win1024MiB.rank1,mixed,down,0,74841362432,74847670272,1,6.02,0.147,2,1.000,24,24,0,0,24,0.000,0.000,0.000,25.000,0,0.00,6.02,0.000,0.000
contig_window,src0.down.win1024MiB.rank2,mixed,down,0,41183072256,41191329792,1,7.88,0.177,2,1.000,22,22,0,0,22,0.000,0.000,0.000,23.000,1,7.88,0.00,0.000,0.000
contig_window,src0.down.win1024MiB.rank3,mixed,down,0,130762084352,130774700032,2,12.03,0.211,2,1.000,34,29,0,0,29,0.000,0.000,0.000,18.000,1,6.02,6.02,0.000,0.000
contig_window,src0.down.win1024MiB.rank4,mixed,down,0,119418294272,119430909952,2,12.03,0.200,2,1.000,32,32,0,0,32,0.000,0.000,0.000,17.000,0,0.00,12.03,0.000,0.000
contig_window,src0.down.win1024MiB.rank6,mixed,down,0,119418294272,119437217792,3,18.05,0.247,2,1.000,39,39,0,1,38,0.000,0.000,0.000,14.000,0,0.00,18.05,0.000,0.000
contig_window,src0.down.win1024MiB.rank7,mixed,down,0,41183072256,41199587328,2,15.75,0.215,2,1.000,26,25,0,0,25,0.000,0.000,0.000,14.000,1,7.88,7.88,0.000,0.000
contig_window,src0.down.win1024MiB.rank10,mixed,down,0,57844371456,57859969024,2,14.88,0.189,2,1.000,24,24,0,0,24,0.000,0.000,0.000,13.000,1,7.44,7.44,0.000,0.000
contig_window,src0.down.win1024MiB.rank11,mixed,down,0,6258282496,6266081280,1,7.44,0.087,2,1.000,11,11,0,0,11,0.000,0.000,0.000,12.000,0,0.00,7.44,0.000,0.000
contig_window,src0.down.win1024MiB.rank12,mixed,down,0,41183072256,41207844864,3,23.62,0.269,2,1.000,32,31,0,0,31,0.000,0.000,0.000,11.667,1,7.88,15.75,0.000,0.000
contig_window,src0.down.win2048MiB.rank1,mixed,down,0,6258282496,6266081280,1,7.44,0.087,2,1.000,11,11,0,0,11,0.000,0.000,0.000,12.000,0,0.00,7.44,0.000,0.000
contig_window,src0.down.win2048MiB.rank2,mixed,down,0,13436375040,13560238080,15,118.12,1.031,2,1.000,119,91,0,0,91,0.000,0.000,0.000,8.933,2,15.75,102.38,0.000,0.000
contig_window,src0.down.win2048MiB.rank3,mixed,down,0,13436375040,13576753152,17,133.88,1.130,2,1.000,130,98,0,0,98,0.000,0.000,0.000,8.647,3,23.62,110.25,0.000,0.000
contig_window,src0.down.win2048MiB.rank4,mixed,down,0,13436375040,13568495616,16,126.00,1.046,2,1.000,120,92,0,0,92,0.000,0.000,0.000,8.500,2,15.75,110.25,0.000,0.000
contig_window,src0.down.win2048MiB.rank5,mixed,down,0,13436375040,13585010688,18,141.75,1.169,2,1.000,134,101,0,0,101,0.000,0.000,0.000,8.444,3,23.62,118.12,0.000,0.000
contig_window,src0.down.win2048MiB.rank6,mixed,down,0,167702859776,167734398976,5,30.08,0.247,2,1.000,37,34,0,0,34,0.000,0.000,0.000,8.400,0,0.00,30.08,0.000,0.000
contig_window,src0.down.win2048MiB.rank7,mixed,down,0,13436375040,13593268224,19,149.62,1.207,2,1.000,138,101,0,0,101,0.000,0.000,0.000,8.263,3,23.62,126.00,0.000,0.000
contig_window,src0.down.win2048MiB.rank8,mixed,down,0,13436375040,13601525760,20,157.50,1.238,2,1.000,141,103,0,0,103,0.000,0.000,0.000,8.050,3,23.62,133.88,0.000,0.000
contig_window,src0.down.win2048MiB.rank9,mixed,down,0,13436375040,13609783296,21,165.38,1.300,2,1.000,148,107,0,0,107,0.000,0.000,0.000,8.048,3,23.62,141.75,0.000,0.000
contig_window,src0.down.win2048MiB.rank10,mixed,down,0,13436375040,13618040832,22,173.25,1.354,2,1.000,154,107,0,0,107,0.000,0.000,0.000,8.000,3,23.62,149.62,0.000,0.000
contig_window,src0.down.win2048MiB.rank11,mixed,down,0,167702859776,167740706816,6,36.09,0.276,2,1.000,41,38,0,0,38,0.000,0.000,0.000,7.833,0,0.00,36.09,0.000,0.000
contig_window,src0.down.win2048MiB.rank12,mixed,down,0,13436375040,13634555904,23,189.00,1.430,2,1.000,163,112,0,0,112,0.000,0.000,0.000,7.750,3,23.62,165.38,0.000,0.000
contig_window,src1.down.win512MiB.rank1,mixed,down,1,118784,44273664,5,42.11,0.229,2,1.000,34,32,0,0,32,0.000,0.000,0.000,5.571,0,0.00,42.11,0.000,0.000
contig_window,src1.down.win512MiB.rank2,mixed,down,1,118784,50581504,6,48.12,0.258,2,1.000,38,36,0,0,36,0.000,0.000,0.000,5.500,0,0.00,48.12,0.000,0.000
contig_window,src1.down.win512MiB.rank3,mixed,down,1,118784,56889344,7,54.14,0.276,2,1.000,40,38,0,0,38,0.000,0.000,0.000,5.222,0,0.00,54.14,0.000,0.000
contig_window,src1.down.win512MiB.rank4,mixed,down,1,118784,164122624,16,156.41,0.758,2,1.000,113,93,0,0,93,0.000,0.000,0.000,4.962,1,6.02,150.39,0.000,0.000
contig_window,src1.down.win512MiB.rank5,mixed,down,1,118784,170430464,17,162.42,0.787,2,1.000,117,96,0,0,96,0.000,0.000,0.000,4.963,1,6.02,156.41,0.000,0.000
contig_window,src1.down.win512MiB.rank6,mixed,down,1,118784,157814784,15,150.39,0.717,2,1.000,107,89,0,0,89,0.000,0.000,0.000,4.880,1,6.02,144.38,0.000,0.000
contig_window,src1.down.win512MiB.rank7,mixed,down,1,118784,176738304,18,168.44,0.799,2,1.000,118,97,0,0,97,0.000,0.000,0.000,4.857,1,6.02,162.42,0.000,0.000
contig_window,src1.down.win512MiB.rank8,mixed,down,1,118784,151506944,14,144.38,0.664,2,1.000,99,84,0,0,84,0.000,0.000,0.000,4.708,1,6.02,138.36,0.000,0.000
contig_window,src1.down.win512MiB.rank9,mixed,down,1,118784,75812864,8,72.19,0.335,2,1.000,49,46,0,0,46,0.000,0.000,0.000,4.750,0,0.00,72.19,0.000,0.000
contig_window,src1.down.win512MiB.rank10,mixed,down,1,118784,82120704,9,78.20,0.364,2,1.000,53,49,0,0,49,0.000,0.000,0.000,4.769,0,0.00,78.20,0.000,0.000
contig_window,src1.down.win512MiB.rank11,mixed,down,1,118784,277663744,27,264.69,1.210,2,1.000,179,120,0,0,120,0.000,0.000,0.000,4.682,2,12.03,252.66,0.000,0.000
contig_window,src1.down.win512MiB.rank12,mixed,down,1,118784,309202944,29,294.77,1.328,2,1.000,197,133,0,0,133,0.000,0.000,0.000,4.612,2,12.03,282.73,0.000,0.000
contig_window,src1.down.win1024MiB.rank1,mixed,down,1,118784,44273664,5,42.11,0.229,2,1.000,34,32,0,0,32,0.000,0.000,0.000,5.571,0,0.00,42.11,0.000,0.000
contig_window,src1.down.win1024MiB.rank2,mixed,down,1,118784,50581504,6,48.12,0.258,2,1.000,38,36,0,0,36,0.000,0.000,0.000,5.500,0,0.00,48.12,0.000,0.000
contig_window,src1.down.win1024MiB.rank3,mixed,down,1,118784,56889344,7,54.14,0.276,2,1.000,40,38,0,0,38,0.000,0.000,0.000,5.222,0,0.00,54.14,0.000,0.000
contig_window,src1.down.win1024MiB.rank4,mixed,down,1,118784,164122624,16,156.41,0.758,2,1.000,113,93,0,0,93,0.000,0.000,0.000,4.962,1,6.02,150.39,0.000,0.000
contig_window,src1.down.win1024MiB.rank5,mixed,down,1,118784,170430464,17,162.42,0.787,2,1.000,117,96,0,0,96,0.000,0.000,0.000,4.963,1,6.02,156.41,0.000,0.000
contig_window,src1.down.win1024MiB.rank6,mixed,down,1,118784,157814784,15,150.39,0.717,2,1.000,107,89,0,0,89,0.000,0.000,0.000,4.880,1,6.02,144.38,0.000,0.000
contig_window,src1.down.win1024MiB.rank7,mixed,down,1,118784,176738304,18,168.44,0.799,2,1.000,118,97,0,0,97,0.000,0.000,0.000,4.857,1,6.02,162.42,0.000,0.000
contig_window,src1.down.win1024MiB.rank8,mixed,down,1,118784,151506944,14,144.38,0.664,2,1.000,99,84,0,0,84,0.000,0.000,0.000,4.708,1,6.02,138.36,0.000,0.000
contig_window,src1.down.win1024MiB.rank9,mixed,down,1,118784,75812864,8,72.19,0.335,2,1.000,49,46,0,0,46,0.000,0.000,0.000,4.750,0,0.00,72.19,0.000,0.000
contig_window,src1.down.win1024MiB.rank10,mixed,down,1,118784,82120704,9,78.20,0.364,2,1.000,53,49,0,0,49,0.000,0.000,0.000,4.769,0,0.00,78.20,0.000,0.000
contig_window,src1.down.win1024MiB.rank11,mixed,down,1,118784,277663744,27,264.69,1.210,2,1.000,179,120,0,0,120,0.000,0.000,0.000,4.682,2,12.03,252.66,0.000,0.000
contig_window,src1.down.win1024MiB.rank12,mixed,down,1,118784,309202944,29,294.77,1.328,2,1.000,197,133,0,0,133,0.000,0.000,0.000,4.612,2,12.03,282.73,0.000,0.000
contig_window,src1.down.win2048MiB.rank1,mixed,down,1,118784,44273664,5,42.11,0.229,2,1.000,34,32,0,0,32,0.000,0.000,0.000,5.571,0,0.00,42.11,0.000,0.000
contig_window,src1.down.win2048MiB.rank2,mixed,down,1,118784,50581504,6,48.12,0.258,2,1.000,38,36,0,0,36,0.000,0.000,0.000,5.500,0,0.00,48.12,0.000,0.000
contig_window,src1.down.win2048MiB.rank3,mixed,down,1,118784,56889344,7,54.14,0.276,2,1.000,40,38,0,0,38,0.000,0.000,0.000,5.222,0,0.00,54.14,0.000,0.000
contig_window,src1.down.win2048MiB.rank4,mixed,down,1,118784,164122624,16,156.41,0.758,2,1.000,113,93,0,0,93,0.000,0.000,0.000,4.962,1,6.02,150.39,0.000,0.000
contig_window,src1.down.win2048MiB.rank5,mixed,down,1,118784,170430464,17,162.42,0.787,2,1.000,117,96,0,0,96,0.000,0.000,0.000,4.963,1,6.02,156.41,0.000,0.000
contig_window,src1.down.win2048MiB.rank6,mixed,down,1,118784,157814784,15,150.39,0.717,2,1.000,107,89,0,0,89,0.000,0.000,0.000,4.880,1,6.02,144.38,0.000,0.000
contig_window,src1.down.win2048MiB.rank7,mixed,down,1,118784,176738304,18,168.44,0.799,2,1.000,118,97,0,0,97,0.000,0.000,0.000,4.857,1,6.02,162.42,0.000,0.000
contig_window,src1.down.win2048MiB.rank8,mixed,down,1,118784,151506944,14,144.38,0.664,2,1.000,99,84,0,0,84,0.000,0.000,0.000,4.708,1,6.02,138.36,0.000,0.000
contig_window,src1.down.win2048MiB.rank9,mixed,down,1,118784,75812864,8,72.19,0.335,2,1.000,49,46,0,0,46,0.000,0.000,0.000,4.750,0,0.00,72.19,0.000,0.000
contig_window,src1.down.win2048MiB.rank10,mixed,down,1,118784,82120704,9,78.20,0.364,2,1.000,53,49,0,0,49,0.000,0.000,0.000,4.769,0,0.00,78.20,0.000,0.000
contig_window,src1.down.win2048MiB.rank11,mixed,down,1,118784,277663744,27,264.69,1.210,2,1.000,179,120,0,0,120,0.000,0.000,0.000,4.682,2,12.03,252.66,0.000,0.000
contig_window,src1.down.win2048MiB.rank12,mixed,down,1,118784,309202944,29,294.77,1.328,2,1.000,197,133,0,0,133,0.000,0.000,0.000,4.612,2,12.03,282.73,0.000,0.000
contig_window,src4.up.win512MiB.rank2,mixed,up,4,47188594688,47240323072,5,49.33,0.083,2,1.000,14,13,0,0,13,0.000,0.000,0.000,1.729,1,4.49,44.84,0.000,0.000
contig_window,src4.up.win512MiB.rank3,mixed,up,4,28221440,89354240,5,58.30,0.092,2,1.000,16,16,0,0,16,0.000,0.000,0.000,1.617,1,4.49,53.81,0.000,0.000
contig_window,src4.up.win512MiB.rank5,mixed,up,4,47188594688,47306153984,9,112.11,0.158,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.441,1,4.49,107.62,0.000,0.000
contig_window,src4.up.win512MiB.rank6,mixed,up,4,47188594688,47310856192,10,116.60,0.167,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.463,1,4.49,112.11,0.000,0.000
contig_window,src4.up.win512MiB.rank7,mixed,up,4,47188594688,47315558400,11,121.08,0.175,2,1.000,29,25,0,0,25,0.000,0.000,0.000,1.483,1,4.49,116.59,0.000,0.000
contig_window,src4.up.win512MiB.rank8,mixed,up,4,28221440,108163072,6,76.24,0.105,2,1.000,18,18,0,0,18,0.000,0.000,0.000,1.413,1,4.49,71.75,0.000,0.000
contig_window,src4.up.win512MiB.rank9,mixed,up,4,47188594688,47301451776,8,107.63,0.140,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.334,1,4.49,103.14,0.000,0.000
contig_window,src4.up.win512MiB.rank10,mixed,up,4,47188594688,47268536320,6,76.24,0.101,2,1.000,17,14,0,0,14,0.000,0.000,0.000,1.354,1,4.49,71.75,0.000,0.000
contig_window,src4.up.win512MiB.rank12,mixed,up,4,47188594688,47207407616,3,17.94,0.031,2,1.000,4,4,0,0,4,0.000,0.000,0.000,1.751,0,0.00,17.94,0.000,0.000
contig_window,src4.up.win1024MiB.rank2,mixed,up,4,47188594688,47240323072,5,49.33,0.083,2,1.000,14,13,0,0,13,0.000,0.000,0.000,1.729,1,4.49,44.84,0.000,0.000
contig_window,src4.up.win1024MiB.rank3,mixed,up,4,28221440,89354240,5,58.30,0.092,2,1.000,16,16,0,0,16,0.000,0.000,0.000,1.617,1,4.49,53.81,0.000,0.000
contig_window,src4.up.win1024MiB.rank5,mixed,up,4,47188594688,47306153984,9,112.11,0.158,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.441,1,4.49,107.62,0.000,0.000
contig_window,src4.up.win1024MiB.rank6,mixed,up,4,47188594688,47310856192,10,116.60,0.167,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.463,1,4.49,112.11,0.000,0.000
contig_window,src4.up.win1024MiB.rank7,mixed,up,4,47188594688,47315558400,11,121.08,0.175,2,1.000,29,25,0,0,25,0.000,0.000,0.000,1.483,1,4.49,116.59,0.000,0.000
contig_window,src4.up.win1024MiB.rank8,mixed,up,4,28221440,108163072,6,76.24,0.105,2,1.000,18,18,0,0,18,0.000,0.000,0.000,1.413,1,4.49,71.75,0.000,0.000
contig_window,src4.up.win1024MiB.rank9,mixed,up,4,47188594688,47301451776,8,107.63,0.140,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.334,1,4.49,103.14,0.000,0.000
contig_window,src4.up.win1024MiB.rank10,mixed,up,4,47188594688,47268536320,6,76.24,0.101,2,1.000,17,14,0,0,14,0.000,0.000,0.000,1.354,1,4.49,71.75,0.000,0.000
contig_window,src4.up.win1024MiB.rank12,mixed,up,4,47188594688,47207407616,3,17.94,0.031,2,1.000,4,4,0,0,4,0.000,0.000,0.000,1.751,0,0.00,17.94,0.000,0.000
contig_window,src4.up.win2048MiB.rank2,mixed,up,4,47188594688,47240323072,5,49.33,0.083,2,1.000,14,13,0,0,13,0.000,0.000,0.000,1.729,1,4.49,44.84,0.000,0.000
contig_window,src4.up.win2048MiB.rank3,mixed,up,4,28221440,89354240,5,58.30,0.092,2,1.000,16,16,0,0,16,0.000,0.000,0.000,1.617,1,4.49,53.81,0.000,0.000
contig_window,src4.up.win2048MiB.rank5,mixed,up,4,47188594688,47306153984,9,112.11,0.158,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.441,1,4.49,107.62,0.000,0.000
contig_window,src4.up.win2048MiB.rank6,mixed,up,4,47188594688,47310856192,10,116.60,0.167,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.463,1,4.49,112.11,0.000,0.000
contig_window,src4.up.win2048MiB.rank7,mixed,up,4,47188594688,47315558400,11,121.08,0.175,2,1.000,29,25,0,0,25,0.000,0.000,0.000,1.483,1,4.49,116.59,0.000,0.000
contig_window,src4.up.win2048MiB.rank8,mixed,up,4,28221440,108163072,6,76.24,0.105,2,1.000,18,18,0,0,18,0.000,0.000,0.000,1.413,1,4.49,71.75,0.000,0.000
contig_window,src4.up.win2048MiB.rank9,mixed,up,4,47188594688,47301451776,8,107.63,0.140,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.334,1,4.49,103.14,0.000,0.000
contig_window,src4.up.win2048MiB.rank10,mixed,up,4,47188594688,47268536320,6,76.24,0.101,2,1.000,17,14,0,0,14,0.000,0.000,0.000,1.354,1,4.49,71.75,0.000,0.000
contig_window,src4.up.win2048MiB.rank12,mixed,up,4,47188594688,47207407616,3,17.94,0.031,2,1.000,4,4,0,0,4,0.000,0.000,0.000,1.751,0,0.00,17.94,0.000,0.000
contig_window,src4.gate.win512MiB.rank2,mixed,gate,4,45356310528,45408038912,5,49.33,0.083,2,1.000,14,13,0,0,13,0.000,0.000,0.000,1.729,1,4.49,44.84,0.000,0.000
contig_window,src4.gate.win512MiB.rank4,mixed,gate,4,45356310528,45473869824,9,112.11,0.158,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.441,1,4.49,107.62,0.000,0.000
contig_window,src4.gate.win512MiB.rank5,mixed,gate,4,45356310528,45478572032,10,116.60,0.167,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.463,1,4.49,112.11,0.000,0.000
contig_window,src4.gate.win512MiB.rank6,mixed,gate,4,45356310528,45483274240,11,121.08,0.175,2,1.000,29,25,0,0,25,0.000,0.000,0.000,1.483,1,4.49,116.59,0.000,0.000
contig_window,src4.gate.win512MiB.rank7,mixed,gate,4,45356310528,45469167616,8,107.63,0.140,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.334,1,4.49,103.14,0.000,0.000
contig_window,src4.gate.win512MiB.rank8,mixed,gate,4,45356310528,45436252160,6,76.24,0.101,2,1.000,17,14,0,0,14,0.000,0.000,0.000,1.354,1,4.49,71.75,0.000,0.000
contig_window,src4.gate.win512MiB.rank10,mixed,gate,4,45356310528,45375123456,3,17.94,0.031,2,1.000,4,4,0,0,4,0.000,0.000,0.000,1.751,0,0.00,17.94,0.000,0.000
contig_window,src4.gate.win1024MiB.rank2,mixed,gate,4,45356310528,45408038912,5,49.33,0.083,2,1.000,14,13,0,0,13,0.000,0.000,0.000,1.729,1,4.49,44.84,0.000,0.000
contig_window,src4.gate.win1024MiB.rank4,mixed,gate,4,45356310528,45473869824,9,112.11,0.158,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.441,1,4.49,107.62,0.000,0.000
contig_window,src4.gate.win1024MiB.rank5,mixed,gate,4,45356310528,45478572032,10,116.60,0.167,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.463,1,4.49,112.11,0.000,0.000
contig_window,src4.gate.win1024MiB.rank6,mixed,gate,4,45356310528,45483274240,11,121.08,0.175,2,1.000,29,25,0,0,25,0.000,0.000,0.000,1.483,1,4.49,116.59,0.000,0.000
contig_window,src4.gate.win1024MiB.rank7,mixed,gate,4,45356310528,45469167616,8,107.63,0.140,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.334,1,4.49,103.14,0.000,0.000
contig_window,src4.gate.win1024MiB.rank8,mixed,gate,4,45356310528,45436252160,6,76.24,0.101,2,1.000,17,14,0,0,14,0.000,0.000,0.000,1.354,1,4.49,71.75,0.000,0.000
contig_window,src4.gate.win1024MiB.rank10,mixed,gate,4,45356310528,45375123456,3,17.94,0.031,2,1.000,4,4,0,0,4,0.000,0.000,0.000,1.751,0,0.00,17.94,0.000,0.000
contig_window,src4.gate.win2048MiB.rank2,mixed,gate,4,45356310528,45408038912,5,49.33,0.083,2,1.000,14,13,0,0,13,0.000,0.000,0.000,1.729,1,4.49,44.84,0.000,0.000
contig_window,src4.gate.win2048MiB.rank4,mixed,gate,4,45356310528,45473869824,9,112.11,0.158,2,1.000,27,24,0,0,24,0.000,0.000,0.000,1.441,1,4.49,107.62,0.000,0.000
contig_window,src4.gate.win2048MiB.rank5,mixed,gate,4,45356310528,45478572032,10,116.60,0.167,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.463,1,4.49,112.11,0.000,0.000
contig_window,src4.gate.win2048MiB.rank6,mixed,gate,4,45356310528,45483274240,11,121.08,0.175,2,1.000,29,25,0,0,25,0.000,0.000,0.000,1.483,1,4.49,116.59,0.000,0.000
contig_window,src4.gate.win2048MiB.rank7,mixed,gate,4,45356310528,45469167616,8,107.63,0.140,2,1.000,24,21,0,0,21,0.000,0.000,0.000,1.334,1,4.49,103.14,0.000,0.000
contig_window,src4.gate.win2048MiB.rank8,mixed,gate,4,45356310528,45436252160,6,76.24,0.101,2,1.000,17,14,0,0,14,0.000,0.000,0.000,1.354,1,4.49,71.75,0.000,0.000
contig_window,src4.gate.win2048MiB.rank10,mixed,gate,4,45356310528,45375123456,3,17.94,0.031,2,1.000,4,4,0,0,4,0.000,0.000,0.000,1.751,0,0.00,17.94,0.000,0.000
contig_window,src4.down.win512MiB.rank2,mixed,down,4,42352173056,42437963776,5,81.82,0.196,2,1.000,22,21,0,0,21,0.000,0.000,0.000,2.456,1,7.44,74.38,0.000,0.000
contig_window,src4.down.win512MiB.rank4,mixed,down,4,42352173056,42547146752,9,185.94,0.342,2,1.000,38,34,0,0,34,0.000,0.000,0.000,1.881,1,7.44,178.50,0.000,0.000
contig_window,src4.down.win512MiB.rank5,mixed,down,4,42352173056,42554945536,10,193.38,0.356,2,1.000,39,35,0,0,35,0.000,0.000,0.000,1.886,1,7.44,185.94,0.000,0.000
contig_window,src4.down.win512MiB.rank7,mixed,down,4,42352173056,42562744320,11,200.82,0.371,2,1.000,40,35,0,0,35,0.000,0.000,0.000,1.890,1,7.44,193.38,0.000,0.000
contig_window,src4.down.win512MiB.rank8,mixed,down,4,42352173056,42484756480,6,126.44,0.225,2,1.000,25,22,0,0,22,0.000,0.000,0.000,1.824,1,7.44,119.00,0.000,0.000
contig_window,src4.down.win512MiB.rank9,mixed,down,4,42352173056,42539347968,8,178.50,0.312,2,1.000,35,31,0,0,31,0.000,0.000,0.000,1.793,1,7.44,171.06,0.000,0.000
contig_window,src4.down.win512MiB.rank11,mixed,down,4,42352173056,42515951616,7,156.19,0.254,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.668,1,7.44,148.75,0.000,0.000
contig_window,src4.down.win512MiB.rank12,mixed,down,4,8993214464,9024413696,2,29.75,0.051,2,1.000,5,5,0,0,5,0.000,0.000,0.000,1.751,0,0.00,29.75,0.000,0.000
contig_window,src4.down.win1024MiB.rank2,mixed,down,4,42352173056,42437963776,5,81.82,0.196,2,1.000,22,21,0,0,21,0.000,0.000,0.000,2.456,1,7.44,74.38,0.000,0.000
contig_window,src4.down.win1024MiB.rank4,mixed,down,4,42352173056,42547146752,9,185.94,0.342,2,1.000,38,34,0,0,34,0.000,0.000,0.000,1.881,1,7.44,178.50,0.000,0.000
contig_window,src4.down.win1024MiB.rank5,mixed,down,4,42352173056,42554945536,10,193.38,0.356,2,1.000,39,35,0,0,35,0.000,0.000,0.000,1.886,1,7.44,185.94,0.000,0.000
contig_window,src4.down.win1024MiB.rank7,mixed,down,4,42352173056,42562744320,11,200.82,0.371,2,1.000,40,35,0,0,35,0.000,0.000,0.000,1.890,1,7.44,193.38,0.000,0.000
contig_window,src4.down.win1024MiB.rank8,mixed,down,4,42352173056,42484756480,6,126.44,0.225,2,1.000,25,22,0,0,22,0.000,0.000,0.000,1.824,1,7.44,119.00,0.000,0.000
contig_window,src4.down.win1024MiB.rank9,mixed,down,4,42352173056,42539347968,8,178.50,0.312,2,1.000,35,31,0,0,31,0.000,0.000,0.000,1.793,1,7.44,171.06,0.000,0.000
contig_window,src4.down.win1024MiB.rank11,mixed,down,4,42352173056,42515951616,7,156.19,0.254,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.668,1,7.44,148.75,0.000,0.000
contig_window,src4.down.win1024MiB.rank12,mixed,down,4,8993214464,9024413696,2,29.75,0.051,2,1.000,5,5,0,0,5,0.000,0.000,0.000,1.751,0,0.00,29.75,0.000,0.000
contig_window,src4.down.win2048MiB.rank2,mixed,down,4,42352173056,42437963776,5,81.82,0.196,2,1.000,22,21,0,0,21,0.000,0.000,0.000,2.456,1,7.44,74.38,0.000,0.000
contig_window,src4.down.win2048MiB.rank4,mixed,down,4,42352173056,42547146752,9,185.94,0.342,2,1.000,38,34,0,0,34,0.000,0.000,0.000,1.881,1,7.44,178.50,0.000,0.000
contig_window,src4.down.win2048MiB.rank5,mixed,down,4,42352173056,42554945536,10,193.38,0.356,2,1.000,39,35,0,0,35,0.000,0.000,0.000,1.886,1,7.44,185.94,0.000,0.000
contig_window,src4.down.win2048MiB.rank7,mixed,down,4,42352173056,42562744320,11,200.82,0.371,2,1.000,40,35,0,0,35,0.000,0.000,0.000,1.890,1,7.44,193.38,0.000,0.000
contig_window,src4.down.win2048MiB.rank8,mixed,down,4,42352173056,42484756480,6,126.44,0.225,2,1.000,25,22,0,0,22,0.000,0.000,0.000,1.824,1,7.44,119.00,0.000,0.000
contig_window,src4.down.win2048MiB.rank9,mixed,down,4,42352173056,42539347968,8,178.50,0.312,2,1.000,35,31,0,0,31,0.000,0.000,0.000,1.793,1,7.44,171.06,0.000,0.000
contig_window,src4.down.win2048MiB.rank11,mixed,down,4,42352173056,42515951616,7,156.19,0.254,2,1.000,28,25,0,0,25,0.000,0.000,0.000,1.668,1,7.44,148.75,0.000,0.000
contig_window,src4.down.win2048MiB.rank12,mixed,down,4,8993214464,9024413696,2,29.75,0.051,2,1.000,5,5,0,0,5,0.000,0.000,0.000,1.751,0,0.00,29.75,0.000,0.000
