seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
174,290.594,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
175,290.594,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
176,290.595,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
177,290.595,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
178,290.595,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
179,290.595,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
180,290.595,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
181,290.595,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
182,290.595,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
183,290.595,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
184,290.595,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
185,290.595,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
186,290.595,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
187,290.595,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
188,290.595,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
189,290.596,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
190,290.596,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
191,290.596,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
192,290.596,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
193,290.596,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
194,290.596,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
195,290.596,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
196,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
197,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
198,290.597,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
199,290.597,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
