op,role,layer,batches,jobs,read_jobs,avg_read_jobs_per_batch,weighted_inflight_avg,max_inflight,wait_ms,wall_ms,wait_ms_per_read_job,small_read_batch_rate_le4,small_read_batch_rate_le8
runtime_load,up,37,83,298,298,3.5903614457831323,2.7918184530201344,8,213.97693499999997,221.9878050000001,0.7180434060402684,0.7228915662650602,1.0
current_down_overlap,down,53,85,412,412,4.847058823529411,3.4293689393203888,8,213.79329400000006,223.94321799999997,0.5189157621359225,0.4,1.0
runtime_load,up,46,84,293,293,3.488095238095238,2.696416382252559,8,209.4288359999999,217.0684610000001,0.714774184300341,0.7619047619047619,1.0
current_down_overlap,down,43,85,379,379,4.458823529411765,3.3353122453825854,8,207.13431299999996,216.708882,0.5465285303430079,0.5411764705882353,1.0
runtime_load,up,2,85,420,420,4.9411764705882355,3.7201587190476184,8,206.26206100000005,214.63620600000002,0.49110014523809536,0.4117647058823529,1.0
current_down_overlap,down,50,85,393,393,4.623529411764705,3.3585665852417312,8,206.20376700000014,216.081017,0.5246915190839698,0.4470588235294118,1.0
current_down_overlap,down,54,85,390,390,4.588235294117647,3.299993894871794,8,205.99094099999996,216.65633399999996,0.5281818999999999,0.5058823529411764,1.0
current_down_overlap,down,40,85,373,373,4.3882352941176475,3.227926702412869,8,205.5874390000001,215.04860999999988,0.551172758713137,0.5764705882352941,1.0
runtime_load,up,60,86,424,424,4.930232558139535,3.61699237735849,8,204.726381,212.8032920000001,0.48284523820754716,0.4418604651162791,1.0
current_down_overlap,down,38,85,385,385,4.529411764705882,3.3382683999999996,8,204.34978100000006,213.85613799999996,0.5307786519480521,0.5058823529411764,1.0
runtime_load,gate,2,85,420,420,4.9411764705882355,3.6870578404761907,8,201.42665999999994,209.43338500000007,0.47958728571428555,0.4117647058823529,1.0
current_down_overlap,down,41,85,374,374,4.4,3.220053486631015,8,200.94441400000002,210.74210100000002,0.5372845294117647,0.5176470588235295,1.0
current_down_overlap,down,45,85,360,360,4.235294117647059,3.130085980555555,8,200.63459599999996,210.01745399999993,0.5573183222222221,0.5764705882352941,1.0
current_down_overlap,down,44,85,362,362,4.258823529411765,3.164713223756906,8,199.27822299999997,208.896984,0.5504923287292817,0.6470588235294118,1.0
runtime_load,gate,60,86,425,425,4.941860465116279,3.4816750564705874,8,199.20660699999996,207.40910300000004,0.46872142823529406,0.4418604651162791,1.0
runtime_load,down,56,84,386,386,4.595238095238095,3.269214160621761,8,198.98783399999994,207.6948259999999,0.515512523316062,0.4642857142857143,1.0
current_down_overlap,down,35,83,361,361,4.349397590361446,3.2424284404432124,8,198.24250700000005,207.62503200000003,0.5491482188365652,0.5783132530120482,1.0
