prompt,predictor,horizon,budget,bundle,samples,targets,predicted,hits,recall,precision,full_step_pct,pred_over_actual_bytes,target_gib,predicted_gib,useful_gib,waste_gib
dev_mixed_summary,previous_same_layer,3,24,upgate,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,133.9827,129.6606,43.7160,85.9446
dev_mixed_summary,previous_same_layer,3,24,down,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,90.3284,87.4146,29.1877,58.2268
dev_mixed_summary,previous_same_layer,3,32,all,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,224.3110,217.0752,72.9038,144.1714
dev_mixed_summary,previous_same_layer,3,32,upgate,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,133.9827,129.6606,43.7160,85.9446
dev_mixed_summary,previous_same_layer,3,32,down,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,90.3284,87.4146,29.1877,58.2268
dev_mixed_summary,previous_same_layer,3,48,all,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,224.3110,217.0752,72.9038,144.1714
dev_mixed_summary,previous_same_layer,3,48,upgate,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,133.9827,129.6606,43.7160,85.9446
dev_mixed_summary,previous_same_layer,3,48,down,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,90.3284,87.4146,29.1877,58.2268
dev_mixed_summary,previous_same_layer,3,64,all,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,224.3110,217.0752,72.9038,144.1714
dev_mixed_summary,previous_same_layer,3,64,upgate,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,133.9827,129.6606,43.7160,85.9446
dev_mixed_summary,previous_same_layer,3,64,down,1767,14136,13680,4613,0.3263,0.3372,0.0000,0.9677,90.3284,87.4146,29.1877,58.2268
dev_mixed_summary,recent_lfu,3,8,all,1767,14136,13680,4000,0.2830,0.2924,0.0000,0.9677,224.3110,217.0752,63.2192,153.8560
dev_mixed_summary,recent_lfu,3,8,upgate,1767,14136,13680,4000,0.2830,0.2924,0.0000,0.9677,133.9827,129.6606,37.8702,91.7904
dev_mixed_summary,recent_lfu,3,8,down,1767,14136,13680,4000,0.2830,0.2924,0.0000,0.9677,90.3284,87.4146,25.3489,62.0656
dev_mixed_summary,recent_lfu,3,12,all,1767,14136,20271,4769,0.3374,0.2353,0.0006,1.4340,224.3110,321.6646,75.3770,246.2876
dev_mixed_summary,recent_lfu,3,12,upgate,1767,14136,20271,4769,0.3374,0.2353,0.0006,1.4340,133.9827,192.1281,45.1328,146.9953
dev_mixed_summary,recent_lfu,3,12,down,1767,14136,20271,4769,0.3374,0.2353,0.0006,1.4341,90.3284,129.5365,30.2442,99.2923
dev_mixed_summary,recent_lfu,3,16,all,1767,14136,26671,5480,0.3877,0.2055,0.0023,1.8868,224.3110,423.2403,86.6201,336.6203
dev_mixed_summary,recent_lfu,3,16,upgate,1767,14136,26671,5480,0.3877,0.2055,0.0023,1.8866,133.9827,252.7774,51.8506,200.9268
dev_mixed_summary,recent_lfu,3,16,down,1767,14136,26671,5480,0.3877,0.2055,0.0023,1.8871,90.3284,170.4630,34.7695,135.6935
dev_mixed_summary,recent_lfu,3,24,all,1767,14136,35842,6491,0.4592,0.1811,0.0068,2.5381,224.3110,569.3268,102.6588,466.6680
dev_mixed_summary,recent_lfu,3,24,upgate,1767,14136,35842,6491,0.4592,0.1811,0.0068,2.5364,133.9827,339.8380,61.4147,278.4232
dev_mixed_summary,recent_lfu,3,24,down,1767,14136,35842,6491,0.4592,0.1811,0.0068,2.5406,90.3284,229.4888,41.2441,188.2447
dev_mixed_summary,recent_lfu,3,32,all,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.6015,224.3110,583.5426,104.5750,478.9677
dev_mixed_summary,recent_lfu,3,32,upgate,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.5995,133.9827,348.2863,62.5473,285.7390
dev_mixed_summary,recent_lfu,3,32,down,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.6045,90.3284,235.2563,42.0277,193.2287
dev_mixed_summary,recent_lfu,3,48,all,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.6015,224.3110,583.5426,104.5750,478.9677
dev_mixed_summary,recent_lfu,3,48,upgate,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.5995,133.9827,348.2863,62.5473,285.7390
dev_mixed_summary,recent_lfu,3,48,down,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.6045,90.3284,235.2563,42.0277,193.2287
dev_mixed_summary,recent_lfu,3,64,all,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.6015,224.3110,583.5426,104.5750,478.9677
dev_mixed_summary,recent_lfu,3,64,upgate,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.5995,133.9827,348.2863,62.5473,285.7390
dev_mixed_summary,recent_lfu,3,64,down,1767,14136,36718,6609,0.4675,0.1800,0.0068,2.6045,90.3284,235.2563,42.0277,193.2287
dev_mixed_summary,hybrid_balanced,3,8,all,1767,14136,14136,4781,0.3382,0.3382,0.0006,1.0000,224.3110,224.3110,75.6027,148.7083
dev_mixed_summary,hybrid_balanced,3,8,upgate,1767,14136,14136,4781,0.3382,0.3382,0.0006,1.0000,133.9827,133.9827,45.2746,88.7080
dev_mixed_summary,hybrid_balanced,3,8,down,1767,14136,14136,4781,0.3382,0.3382,0.0006,1.0000,90.3284,90.3284,30.3281,60.0003
dev_mixed_summary,hybrid_balanced,3,12,all,1767,14136,21204,5630,0.3983,0.2655,0.0006,1.5000,224.3110,336.4666,89.0688,247.3977
dev_mixed_summary,hybrid_balanced,3,12,upgate,1767,14136,21204,5630,0.3983,0.2655,0.0006,1.5000,133.9827,200.9740,53.2609,147.7131
dev_mixed_summary,hybrid_balanced,3,12,down,1767,14136,21204,5630,0.3983,0.2655,0.0006,1.5000,90.3284,135.4926,35.8079,99.6846
dev_mixed_summary,hybrid_balanced,3,16,all,1767,14136,28272,6171,0.4365,0.2183,0.0011,2.0000,224.3110,448.6221,97.6570,350.9650
dev_mixed_summary,hybrid_balanced,3,16,upgate,1767,14136,28272,6171,0.4365,0.2183,0.0011,2.0000,133.9827,267.9653,58.3590,209.6063
dev_mixed_summary,hybrid_balanced,3,16,down,1767,14136,28272,6171,0.4365,0.2183,0.0011,2.0000,90.3284,180.6567,39.2980,141.3587
dev_mixed_summary,hybrid_balanced,3,24,all,1767,14136,42408,6923,0.4897,0.1632,0.0023,3.0000,224.3110,672.9331,109.6057,563.3274
dev_mixed_summary,hybrid_balanced,3,24,upgate,1767,14136,42408,6923,0.4897,0.1632,0.0023,3.0000,133.9827,401.9480,65.4735,336.4745
dev_mixed_summary,hybrid_balanced,3,24,down,1767,14136,42408,6923,0.4897,0.1632,0.0023,3.0000,90.3284,270.9851,44.1322,226.8529
dev_mixed_summary,hybrid_balanced,3,32,all,1767,14136,56544,7559,0.5347,0.1337,0.0079,4.0000,224.3110,897.2441,119.7151,777.5290
dev_mixed_summary,hybrid_balanced,3,32,upgate,1767,14136,56544,7559,0.5347,0.1337,0.0079,4.0000,133.9827,535.9307,71.4917,464.4389
dev_mixed_summary,hybrid_balanced,3,32,down,1767,14136,56544,7559,0.5347,0.1337,0.0079,4.0000,90.3284,361.3135,48.2234,313.0901
dev_mixed_summary,hybrid_balanced,3,48,all,1767,14136,84816,8444,0.5973,0.0996,0.0204,6.0000,224.3110,1345.8662,133.8438,1212.0224
dev_mixed_summary,hybrid_balanced,3,48,upgate,1767,14136,84816,8444,0.5973,0.0996,0.0204,6.0000,133.9827,803.8960,79.9044,723.9916
dev_mixed_summary,hybrid_balanced,3,48,down,1767,14136,84816,8444,0.5973,0.0996,0.0204,6.0000,90.3284,541.9702,53.9394,488.0308
dev_mixed_summary,hybrid_balanced,3,64,all,1767,14136,113088,9085,0.6427,0.0803,0.0402,8.0000,224.3110,1794.4883,144.0483,1650.4400
dev_mixed_summary,hybrid_balanced,3,64,upgate,1767,14136,113088,9085,0.6427,0.0803,0.0402,8.0000,133.9827,1071.8613,85.9937,985.8676
dev_mixed_summary,hybrid_balanced,3,64,down,1767,14136,113088,9085,0.6427,0.0803,0.0402,8.0000,90.3284,722.6270,58.0545,664.5724
dev_mixed_summary,hybrid_cooc,3,8,all,1767,14136,14136,3952,0.2796,0.2796,0.0000,1.0000,224.3110,224.3110,62.5310,161.7800
dev_mixed_summary,hybrid_cooc,3,8,upgate,1767,14136,14136,3952,0.2796,0.2796,0.0000,1.0000,133.9827,133.9827,37.4327,96.5499
dev_mixed_summary,hybrid_cooc,3,8,down,1767,14136,14136,3952,0.2796,0.2796,0.0000,1.0000,90.3284,90.3284,25.0983,65.2301
dev_mixed_summary,hybrid_cooc,3,12,all,1767,14136,21204,5057,0.3577,0.2385,0.0006,1.5000,224.3110,336.4666,80.0324,256.4342
dev_mixed_summary,hybrid_cooc,3,12,upgate,1767,14136,21204,5057,0.3577,0.2385,0.0006,1.5000,133.9827,200.9740,47.8535,153.1205
dev_mixed_summary,hybrid_cooc,3,12,down,1767,14136,21204,5057,0.3577,0.2385,0.0006,1.5000,90.3284,135.4926,32.1789,103.3137
dev_mixed_summary,hybrid_cooc,3,16,all,1767,14136,28272,5767,0.4080,0.2040,0.0006,2.0000,224.3110,448.6221,91.2735,357.3485
dev_mixed_summary,hybrid_cooc,3,16,upgate,1767,14136,28272,5767,0.4080,0.2040,0.0006,2.0000,133.9827,267.9653,54.5506,213.4148
dev_mixed_summary,hybrid_cooc,3,16,down,1767,14136,28272,5767,0.4080,0.2040,0.0006,2.0000,90.3284,180.6567,36.7230,143.9338
dev_mixed_summary,hybrid_cooc,3,24,all,1767,14136,42408,6666,0.4716,0.1572,0.0006,3.0000,224.3110,672.9331,105.5611,567.3720
dev_mixed_summary,hybrid_cooc,3,24,upgate,1767,14136,42408,6666,0.4716,0.1572,0.0006,3.0000,133.9827,401.9480,63.0432,338.9048
dev_mixed_summary,hybrid_cooc,3,24,down,1767,14136,42408,6666,0.4716,0.1572,0.0006,3.0000,90.3284,270.9851,42.5179,228.4672
dev_mixed_summary,hybrid_cooc,3,32,all,1767,14136,56544,7291,0.5158,0.1289,0.0034,4.0000,224.3110,897.2441,115.5300,781.7141
dev_mixed_summary,hybrid_cooc,3,32,upgate,1767,14136,56544,7291,0.5158,0.1289,0.0034,4.0000,133.9827,535.9307,68.9744,466.9563
dev_mixed_summary,hybrid_cooc,3,32,down,1767,14136,56544,7291,0.5158,0.1289,0.0034,4.0000,90.3284,361.3135,46.5556,314.7579
dev_mixed_summary,hybrid_cooc,3,48,all,1767,14136,84816,8236,0.5826,0.0971,0.0147,6.0000,224.3110,1345.8662,130.5819,1215.2843
dev_mixed_summary,hybrid_cooc,3,48,upgate,1767,14136,84816,8236,0.5826,0.0971,0.0147,6.0000,133.9827,803.8960,77.9604,725.9355
dev_mixed_summary,hybrid_cooc,3,48,down,1767,14136,84816,8236,0.5826,0.0971,0.0147,6.0000,90.3284,541.9702,52.6214,489.3488
dev_mixed_summary,hybrid_cooc,3,64,all,1767,14136,113088,8967,0.6343,0.0793,0.0390,8.0000,224.3110,1794.4883,142.1781,1652.3102
dev_mixed_summary,hybrid_cooc,3,64,upgate,1767,14136,113088,8967,0.6343,0.0793,0.0390,8.0000,133.9827,1071.8613,84.8816,986.9797
dev_mixed_summary,hybrid_cooc,3,64,down,1767,14136,113088,8967,0.6343,0.0793,0.0390,8.0000,90.3284,722.6270,57.2965,665.3305
dev_mixed_summary,hybrid_recent,3,8,all,1767,14136,14136,4745,0.3357,0.3357,0.0006,1.0000,224.3110,224.3110,75.0238,149.2873
dev_mixed_summary,hybrid_recent,3,8,upgate,1767,14136,14136,4745,0.3357,0.3357,0.0006,1.0000,133.9827,133.9827,44.9482,89.0345
dev_mixed_summary,hybrid_recent,3,8,down,1767,14136,14136,4745,0.3357,0.3357,0.0006,1.0000,90.3284,90.3284,30.0756,60.2528
dev_mixed_summary,hybrid_recent,3,12,all,1767,14136,21204,5772,0.4083,0.2722,0.0011,1.5000,224.3110,336.4666,91.3018,245.1647
dev_mixed_summary,hybrid_recent,3,12,upgate,1767,14136,21204,5772,0.4083,0.2722,0.0011,1.5000,133.9827,200.9740,54.6080,146.3660
dev_mixed_summary,hybrid_recent,3,12,down,1767,14136,21204,5772,0.4083,0.2722,0.0011,1.5000,90.3284,135.4926,36.6938,98.7987
dev_mixed_summary,hybrid_recent,3,16,all,1767,14136,28272,6296,0.4454,0.2227,0.0017,2.0000,224.3110,448.6221,99.6114,349.0107
dev_mixed_summary,hybrid_recent,3,16,upgate,1767,14136,28272,6296,0.4454,0.2227,0.0017,2.0000,133.9827,267.9653,59.5692,208.3961
dev_mixed_summary,hybrid_recent,3,16,down,1767,14136,28272,6296,0.4454,0.2227,0.0017,2.0000,90.3284,180.6567,40.0421,140.6146
dev_mixed_summary,hybrid_recent,3,24,all,1767,14136,42408,7009,0.4958,0.1653,0.0062,3.0000,224.3110,672.9331,110.9066,562.0265
dev_mixed_summary,hybrid_recent,3,24,upgate,1767,14136,42408,7009,0.4958,0.1653,0.0062,3.0000,133.9827,401.9480,66.2832,335.6648
dev_mixed_summary,hybrid_recent,3,24,down,1767,14136,42408,7009,0.4958,0.1653,0.0062,3.0000,90.3284,270.9851,44.6234,226.3617
dev_mixed_summary,hybrid_recent,3,32,all,1767,14136,56544,7649,0.5411,0.1353,0.0096,4.0000,224.3110,897.2441,121.1187,776.1254
dev_mixed_summary,hybrid_recent,3,32,upgate,1767,14136,56544,7649,0.5411,0.1353,0.0096,4.0000,133.9827,535.9307,72.3176,463.6131
dev_mixed_summary,hybrid_recent,3,32,down,1767,14136,56544,7649,0.5411,0.1353,0.0096,4.0000,90.3284,361.3135,48.8011,312.5124
dev_mixed_summary,hybrid_recent,3,48,all,1767,14136,84816,8465,0.5988,0.0998,0.0209,6.0000,224.3110,1345.8662,134.1832,1211.6831
dev_mixed_summary,hybrid_recent,3,48,upgate,1767,14136,84816,8465,0.5988,0.0998,0.0209,6.0000,133.9827,803.8960,80.1020,723.7940
dev_mixed_summary,hybrid_recent,3,48,down,1767,14136,84816,8465,0.5988,0.0998,0.0209,6.0000,90.3284,541.9702,54.0811,487.8891
dev_mixed_summary,hybrid_recent,3,64,all,1767,14136,113088,9086,0.6428,0.0803,0.0396,8.0000,224.3110,1794.4883,144.0674,1650.4209
dev_mixed_summary,hybrid_recent,3,64,upgate,1767,14136,113088,9086,0.6428,0.0803,0.0396,8.0000,133.9827,1071.8613,86.0034,985.8580
dev_mixed_summary,hybrid_recent,3,64,down,1767,14136,113088,9086,0.6428,0.0803,0.0396,8.0000,90.3284,722.6270,58.0640,664.5629
dev_mixed_summary,hybrid_prev,3,8,all,1767,14136,14136,4722,0.3340,0.3340,0.0000,1.0000,224.3110,224.3110,74.6491,149.6620
dev_mixed_summary,hybrid_prev,3,8,upgate,1767,14136,14136,4722,0.3340,0.3340,0.0000,1.0000,133.9827,133.9827,44.7288,89.2538
dev_mixed_summary,hybrid_prev,3,8,down,1767,14136,14136,4722,0.3340,0.3340,0.0000,1.0000,90.3284,90.3284,29.9203,60.4081
dev_mixed_summary,hybrid_prev,3,12,all,1767,14136,21204,5625,0.3979,0.2653,0.0006,1.5000,224.3110,336.4666,88.9932,247.4733
dev_mixed_summary,hybrid_prev,3,12,upgate,1767,14136,21204,5625,0.3979,0.2653,0.0006,1.5000,133.9827,200.9740,53.2129,147.7611
dev_mixed_summary,hybrid_prev,3,12,down,1767,14136,21204,5625,0.3979,0.2653,0.0006,1.5000,90.3284,135.4926,35.7804,99.7122
dev_mixed_summary,hybrid_prev,3,16,all,1767,14136,28272,6154,0.4353,0.2177,0.0011,2.0000,224.3110,448.6221,97.3866,351.2355
dev_mixed_summary,hybrid_prev,3,16,upgate,1767,14136,28272,6154,0.4353,0.2177,0.0011,2.0000,133.9827,267.9653,58.1990,209.7663
dev_mixed_summary,hybrid_prev,3,16,down,1767,14136,28272,6154,0.4353,0.2177,0.0011,2.0000,90.3284,180.6567,39.1875,141.4692
dev_mixed_summary,hybrid_prev,3,24,all,1767,14136,42408,6924,0.4898,0.1633,0.0023,3.0000,224.3110,672.9331,109.6210,563.3121
dev_mixed_summary,hybrid_prev,3,24,upgate,1767,14136,42408,6924,0.4898,0.1633,0.0023,3.0000,133.9827,401.9480,65.4866,336.4614
dev_mixed_summary,hybrid_prev,3,24,down,1767,14136,42408,6924,0.4898,0.1633,0.0023,3.0000,90.3284,270.9851,44.1344,226.8507
dev_mixed_summary,hybrid_prev,3,32,all,1767,14136,56544,7555,0.5345,0.1336,0.0074,4.0000,224.3110,897.2441,119.6565,777.5877
dev_mixed_summary,hybrid_prev,3,32,upgate,1767,14136,56544,7555,0.5345,0.1336,0.0074,4.0000,133.9827,535.9307,71.4576,464.4731
dev_mixed_summary,hybrid_prev,3,32,down,1767,14136,56544,7555,0.5345,0.1336,0.0074,4.0000,90.3284,361.3135,48.1989,313.1146
dev_mixed_summary,hybrid_prev,3,48,all,1767,14136,84816,8433,0.5966,0.0994,0.0204,6.0000,224.3110,1345.8662,133.6701,1212.1961
dev_mixed_summary,hybrid_prev,3,48,upgate,1767,14136,84816,8433,0.5966,0.0994,0.0204,6.0000,133.9827,803.8960,79.7995,724.0965
dev_mixed_summary,hybrid_prev,3,48,down,1767,14136,84816,8433,0.5966,0.0994,0.0204,6.0000,90.3284,541.9702,53.8706,488.0996
dev_mixed_summary,hybrid_prev,3,64,all,1767,14136,113088,9084,0.6426,0.0803,0.0402,8.0000,224.3110,1794.4883,144.0358,1650.4525
dev_mixed_summary,hybrid_prev,3,64,upgate,1767,14136,113088,9084,0.6426,0.0803,0.0402,8.0000,133.9827,1071.8613,85.9867,985.8746
dev_mixed_summary,hybrid_prev,3,64,down,1767,14136,113088,9084,0.6426,0.0803,0.0402,8.0000,90.3284,722.6270,58.0491,664.5779
dev_mixed_summary,global_hot,4,8,all,1736,13888,13888,1175,0.0846,0.0846,0.0000,1.0000,219.9138,219.9138,18.6601,201.2537
dev_mixed_summary,global_hot,4,8,upgate,1736,13888,13888,1175,0.0846,0.0846,0.0000,1.0000,131.3867,131.3867,11.0732,120.3136
dev_mixed_summary,global_hot,4,8,down,1736,13888,13888,1175,0.0846,0.0846,0.0000,1.0000,88.5271,88.5271,7.5869,80.9402
dev_mixed_summary,global_hot,4,12,all,1736,13888,20832,1497,0.1078,0.0719,0.0000,1.5000,219.9138,329.8707,23.7530,306.1178
dev_mixed_summary,global_hot,4,12,upgate,1736,13888,20832,1497,0.1078,0.0719,0.0000,1.5000,131.3867,197.0801,14.1472,182.9329
dev_mixed_summary,global_hot,4,12,down,1736,13888,20832,1497,0.1078,0.0719,0.0000,1.5000,88.5271,132.7906,9.6058,123.1849
dev_mixed_summary,global_hot,4,16,all,1736,13888,27776,1808,0.1302,0.0651,0.0000,2.0000,219.9138,439.8276,28.6560,411.1716
dev_mixed_summary,global_hot,4,16,upgate,1736,13888,27776,1808,0.1302,0.0651,0.0000,2.0000,131.3867,262.7734,17.0822,245.6913
dev_mixed_summary,global_hot,4,16,down,1736,13888,27776,1808,0.1302,0.0651,0.0000,2.0000,88.5271,177.0542,11.5739,165.4803
dev_mixed_summary,global_hot,4,24,all,1736,13888,41664,2431,0.1750,0.0583,0.0000,3.0000,219.9138,659.7415,38.5623,621.1792
dev_mixed_summary,global_hot,4,24,upgate,1736,13888,41664,2431,0.1750,0.0583,0.0000,3.0000,131.3867,394.1602,22.9626,371.1976
dev_mixed_summary,global_hot,4,24,down,1736,13888,41664,2431,0.1750,0.0583,0.0000,3.0000,88.5271,265.5813,15.5997,249.9816
dev_mixed_summary,global_hot,4,32,all,1736,13888,55552,2997,0.2158,0.0539,0.0000,4.0000,219.9138,879.6553,47.5381,832.1172
dev_mixed_summary,global_hot,4,32,upgate,1736,13888,55552,2997,0.2158,0.0539,0.0000,4.0000,131.3867,525.5469,28.3531,497.1938
dev_mixed_summary,global_hot,4,32,down,1736,13888,55552,2997,0.2158,0.0539,0.0000,4.0000,88.5271,354.1084,19.1850,334.9234
dev_mixed_summary,global_hot,4,48,all,1736,13888,83328,4053,0.2918,0.0486,0.0000,6.0000,219.9138,1319.4829,64.2394,1255.2435
dev_mixed_summary,global_hot,4,48,upgate,1736,13888,83328,4053,0.2918,0.0486,0.0000,6.0000,131.3867,788.3203,38.4062,749.9141
dev_mixed_summary,global_hot,4,48,down,1736,13888,83328,4053,0.2918,0.0486,0.0000,6.0000,88.5271,531.1626,25.8332,505.3294
dev_mixed_summary,global_hot,4,64,all,1736,13888,111104,4773,0.3437,0.0430,0.0017,8.0000,219.9138,1759.3105,75.6069,1683.7037
dev_mixed_summary,global_hot,4,64,upgate,1736,13888,111104,4773,0.3437,0.0430,0.0017,8.0000,131.3867,1051.0938,45.2336,1005.8601
dev_mixed_summary,global_hot,4,64,down,1736,13888,111104,4773,0.3437,0.0430,0.0017,8.0000,88.5271,708.2168,30.3732,677.8436
dev_mixed_summary,cooc,4,8,all,1736,13888,13888,1561,0.1124,0.1124,0.0000,1.0000,219.9138,219.9138,24.7952,195.1186
dev_mixed_summary,cooc,4,8,upgate,1736,13888,13888,1561,0.1124,0.1124,0.0000,1.0000,131.3867,131.3867,14.7009,116.6858
dev_mixed_summary,cooc,4,8,down,1736,13888,13888,1561,0.1124,0.1124,0.0000,1.0000,88.5271,88.5271,10.0943,78.4328
dev_mixed_summary,cooc,4,12,all,1736,13888,20832,2058,0.1482,0.0988,0.0000,1.5000,219.9138,329.8707,32.6705,297.2002
dev_mixed_summary,cooc,4,12,upgate,1736,13888,20832,2058,0.1482,0.0988,0.0000,1.5000,131.3867,197.0801,19.4136,177.6664
dev_mixed_summary,cooc,4,12,down,1736,13888,20832,2058,0.1482,0.0988,0.0000,1.5000,88.5271,132.7906,13.2569,119.5337
dev_mixed_summary,cooc,4,16,all,1736,13888,27776,2449,0.1763,0.0882,0.0000,2.0000,219.9138,439.8276,38.8681,400.9596
dev_mixed_summary,cooc,4,16,upgate,1736,13888,27776,2449,0.1763,0.0882,0.0000,2.0000,131.3867,262.7734,23.1322,239.6413
dev_mixed_summary,cooc,4,16,down,1736,13888,27776,2449,0.1763,0.0882,0.0000,2.0000,88.5271,177.0542,15.7359,161.3183
dev_mixed_summary,cooc,4,24,all,1736,13888,41664,3172,0.2284,0.0761,0.0000,3.0000,219.9138,659.7415,50.3456,609.3958
dev_mixed_summary,cooc,4,24,upgate,1736,13888,41664,3172,0.2284,0.0761,0.0000,3.0000,131.3867,394.1602,30.0038,364.1564
dev_mixed_summary,cooc,4,24,down,1736,13888,41664,3172,0.2284,0.0761,0.0000,3.0000,88.5271,265.5813,20.3418,245.2395
dev_mixed_summary,cooc,4,32,all,1736,13888,55552,3765,0.2711,0.0678,0.0023,4.0000,219.9138,879.6553,59.7095,819.9458
dev_mixed_summary,cooc,4,32,upgate,1736,13888,55552,3765,0.2711,0.0678,0.0023,4.0000,131.3867,525.5469,35.6351,489.9118
dev_mixed_summary,cooc,4,32,down,1736,13888,55552,3765,0.2711,0.0678,0.0023,4.0000,88.5271,354.1084,24.0744,330.0340
dev_mixed_summary,cooc,4,48,all,1736,13888,83328,4675,0.3366,0.0561,0.0046,6.0000,219.9138,1319.4829,74.0868,1245.3961
dev_mixed_summary,cooc,4,48,upgate,1736,13888,83328,4675,0.3366,0.0561,0.0046,6.0000,131.3867,788.3203,44.2830,744.0373
dev_mixed_summary,cooc,4,48,down,1736,13888,83328,4675,0.3366,0.0561,0.0046,6.0000,88.5271,531.1626,29.8038,501.3588
dev_mixed_summary,cooc,4,64,all,1736,13888,111104,5457,0.3929,0.0491,0.0075,8.0000,219.9138,1759.3105,86.4853,1672.8253
dev_mixed_summary,cooc,4,64,upgate,1736,13888,111104,5457,0.3929,0.0491,0.0075,8.0000,131.3867,1051.0938,51.6936,999.4002
dev_mixed_summary,cooc,4,64,down,1736,13888,111104,5457,0.3929,0.0491,0.0075,8.0000,88.5271,708.2168,34.7917,673.4251
dev_mixed_summary,previous_same_layer,4,8,all,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,219.9138,212.8198,72.0350,140.7849
dev_mixed_summary,previous_same_layer,4,8,upgate,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,131.3867,127.1484,43.2031,83.9453
dev_mixed_summary,previous_same_layer,4,8,down,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,88.5271,85.6714,28.8318,56.8395
dev_mixed_summary,previous_same_layer,4,12,all,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,219.9138,212.8198,72.0350,140.7849
dev_mixed_summary,previous_same_layer,4,12,upgate,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,131.3867,127.1484,43.2031,83.9453
dev_mixed_summary,previous_same_layer,4,12,down,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,88.5271,85.6714,28.8318,56.8395
dev_mixed_summary,previous_same_layer,4,16,all,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,219.9138,212.8198,72.0350,140.7849
dev_mixed_summary,previous_same_layer,4,16,upgate,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,131.3867,127.1484,43.2031,83.9453
dev_mixed_summary,previous_same_layer,4,16,down,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,88.5271,85.6714,28.8318,56.8395
dev_mixed_summary,previous_same_layer,4,24,all,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,219.9138,212.8198,72.0350,140.7849
dev_mixed_summary,previous_same_layer,4,24,upgate,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,131.3867,127.1484,43.2031,83.9453
dev_mixed_summary,previous_same_layer,4,24,down,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,88.5271,85.6714,28.8318,56.8395
dev_mixed_summary,previous_same_layer,4,32,all,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,219.9138,212.8198,72.0350,140.7849
dev_mixed_summary,previous_same_layer,4,32,upgate,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,131.3867,127.1484,43.2031,83.9453
dev_mixed_summary,previous_same_layer,4,32,down,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,88.5271,85.6714,28.8318,56.8395
dev_mixed_summary,previous_same_layer,4,48,all,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,219.9138,212.8198,72.0350,140.7849
dev_mixed_summary,previous_same_layer,4,48,upgate,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,131.3867,127.1484,43.2031,83.9453
dev_mixed_summary,previous_same_layer,4,48,down,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,88.5271,85.6714,28.8318,56.8395
dev_mixed_summary,previous_same_layer,4,64,all,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,219.9138,212.8198,72.0350,140.7849
dev_mixed_summary,previous_same_layer,4,64,upgate,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,131.3867,127.1484,43.2031,83.9453
dev_mixed_summary,previous_same_layer,4,64,down,1736,13888,13440,4564,0.3286,0.3396,0.0000,0.9677,88.5271,85.6714,28.8318,56.8395
dev_mixed_summary,recent_lfu,4,8,all,1736,13888,13440,3955,0.2848,0.2943,0.0000,0.9677,219.9138,212.8198,62.4213,150.3985
dev_mixed_summary,recent_lfu,4,8,upgate,1736,13888,13440,3955,0.2848,0.2943,0.0000,0.9677,131.3867,127.1484,37.3992,89.7492
dev_mixed_summary,recent_lfu,4,8,down,1736,13888,13440,3955,0.2848,0.2943,0.0000,0.9677,88.5271,85.6714,25.0221,60.6493
