tensor,expert,model_offset,nbytes,shape,n_expert,residual_ms,touches
blk.29.ffn_down_exps.weight,48,105265649920,4456448,2048x4096x256,256,2.591000,18
blk.3.ffn_up_exps.weight,141,14819447552,4456448,4096x2048x256,256,2.591000,6
blk.35.ffn_up_exps.weight,254,129959768832,4456448,4096x2048x256,256,2.590000,8
blk.0.ffn_up_exps.weight,1,3458358016,4456448,4096x2048x256,256,2.587000,2
blk.2.ffn_up_exps.weight,194,11480799488,4456448,4096x2048x256,256,2.586000,3
blk.33.ffn_up_exps.weight,242,122741495040,4456448,4096x2048x256,256,2.586000,4
blk.35.ffn_down_exps.weight,127,127112098560,4456448,2048x4096x256,256,2.581000,5
blk.7.ffn_down_exps.weight,166,26978750208,4456448,2048x4096x256,256,2.576000,1
blk.7.ffn_down_exps.weight,172,27005488896,4456448,2048x4096x256,256,2.576000,1
blk.3.ffn_down_exps.weight,26,12025254656,4456448,2048x4096x256,256,2.575000,6
blk.0.ffn_up_exps.weight,68,3756940032,4456448,4096x2048x256,256,2.574000,1
blk.39.ffn_up_exps.weight,228,144173494016,4456448,4096x2048x256,256,2.574000,7
blk.12.ffn_up_exps.weight,235,47490597632,4456448,4096x2048x256,256,2.571000,2
blk.2.ffn_up_exps.weight,233,11654600960,4456448,4096x2048x256,256,2.568000,5
blk.1.ffn_up_exps.weight,218,7991594240,4456448,4096x2048x256,256,2.565000,3
blk.20.ffn_down_exps.weight,114,73328851712,4456448,2048x4096x256,256,2.563000,1
blk.34.ffn_down_exps.weight,209,123905789184,4456448,2048x4096x256,256,2.563000,8
blk.21.ffn_up_exps.weight,99,79115444480,4456448,4096x2048x256,256,2.556000,3
blk.36.ffn_down_exps.weight,58,130397661952,4456448,2048x4096x256,256,2.556000,1
blk.4.ffn_up_exps.weight,125,18341202688,4456448,4096x2048x256,256,2.556000,1
blk.38.ffn_up_exps.weight,37,139750574336,4456448,4096x2048x256,256,2.553000,1
blk.2.ffn_down_exps.weight,233,9372899584,4456448,2048x4096x256,256,2.552000,5
blk.12.ffn_down_exps.weight,57,44415648512,4456448,2048x4096x256,256,2.551000,14
blk.0.ffn_down_exps.weight,96,1600019200,4456448,2048x4096x256,256,2.545000,3
blk.1.ffn_up_exps.weight,192,7875726592,4456448,4096x2048x256,256,2.542000,2
blk.18.ffn_up_exps.weight,157,68637383936,4456448,4096x2048x256,256,2.537000,9
blk.38.ffn_up_exps.weight,10,139630250240,4456448,4096x2048x256,256,2.536000,4
blk.12.ffn_up_exps.weight,57,46697349888,4456448,4096x2048x256,256,2.535000,14
blk.35.ffn_up_exps.weight,201,129723577088,4456448,4096x2048x256,256,2.534000,7
blk.15.ffn_down_exps.weight,27,55018489600,4456448,2048x4096x256,256,2.533000,14
blk.5.ffn_up_exps.weight,151,22028808448,4456448,4096x2048x256,256,2.531000,11
blk.14.ffn_down_exps.weight,67,51625009408,4456448,2048x4096x256,256,2.530000,19
blk.16.ffn_down_exps.weight,224,59489468160,4456448,2048x4096x256,256,2.523000,1
blk.25.ffn_down_exps.weight,176,91506482432,4456448,2048x4096x256,256,2.520000,3
blk.12.ffn_up_exps.weight,218,47414838016,4456448,4096x2048x256,256,2.518000,8
blk.28.ffn_up_exps.weight,202,104661906176,4456448,4096x2048x256,256,2.517000,2
blk.1.ffn_up_exps.weight,45,7220628736,4456448,4096x2048x256,256,2.516000,4
blk.3.ffn_down_exps.weight,17,11985146624,4456448,2048x4096x256,256,2.516000,1
blk.19.ffn_up_exps.weight,193,72369554176,4456448,4096x2048x256,256,2.515000,3
blk.0.ffn_up_exps.weight,99,3895089920,4456448,4096x2048x256,256,2.513000,2
blk.32.ffn_up_exps.weight,178,118884544256,4456448,4096x2048x256,256,2.513000,3
blk.9.ffn_up_exps.weight,243,36768394496,4456448,4096x2048x256,256,2.512000,8
blk.15.ffn_down_exps.weight,23,55000663808,4456448,2048x4096x256,256,2.511000,8
blk.30.ffn_up_exps.weight,173,111697465600,4456448,4096x2048x256,256,2.510000,6
blk.6.ffn_down_exps.weight,45,22867781888,4456448,2048x4096x256,256,2.507000,2
blk.18.ffn_down_exps.weight,157,66355682560,4456448,2048x4096x256,256,2.506000,9
blk.22.ffn_up_exps.weight,128,82837739776,4456448,4096x2048x256,256,2.505000,6
blk.3.ffn_down_exps.weight,247,13010129664,4456448,2048x4096x256,256,2.505000,1
blk.13.ffn_up_exps.weight,4,50032896256,4456448,4096x2048x256,256,2.501000,6
blk.5.ffn_up_exps.weight,140,21979787520,4456448,4096x2048x256,256,2.501000,6
blk.6.ffn_up_exps.weight,165,25684257024,4456448,4096x2048x256,256,2.501000,13
blk.11.ffn_down_exps.weight,3,40581942016,4456448,2048x4096x256,256,2.500000,4
blk.39.ffn_down_exps.weight,14,140938112768,4456448,2048x4096x256,256,2.498000,4
blk.34.ffn_up_exps.weight,15,125322939648,4456448,4096x2048x256,256,2.496000,10
blk.19.ffn_down_exps.weight,148,69887312640,4456448,2048x4096x256,256,2.495000,9
blk.25.ffn_up_exps.weight,255,94140243200,4456448,4096x2048x256,256,2.494000,1
blk.7.ffn_up_exps.weight,6,28547419904,4456448,4096x2048x256,256,2.493000,5
blk.27.ffn_up_exps.weight,218,101140151040,4456448,4096x2048x256,256,2.488000,3
blk.27.ffn_up_exps.weight,39,100342446848,4456448,4096x2048x256,256,2.488000,3
blk.5.ffn_down_exps.weight,114,19582218496,4456448,2048x4096x256,256,2.488000,1
blk.5.ffn_down_exps.weight,67,19372765440,4456448,2048x4096x256,256,2.488000,1
blk.25.ffn_up_exps.weight,176,93788183808,4456448,4096x2048x256,256,2.486000,3
blk.21.ffn_down_exps.weight,247,77493297408,4456448,2048x4096x256,256,2.485000,5
blk.30.ffn_down_exps.weight,50,108867621120,4456448,2048x4096x256,256,2.482000,8
blk.37.ffn_up_exps.weight,107,136469467392,4456448,4096x2048x256,256,2.480000,7
blk.1.ffn_up_exps.weight,227,8031702272,4456448,4096x2048x256,256,2.479000,1
blk.32.ffn_down_exps.weight,175,116589473536,4456448,2048x4096x256,256,2.476000,8
blk.21.ffn_down_exps.weight,99,76833743104,4456448,2048x4096x256,256,2.475000,3
blk.4.ffn_down_exps.weight,106,15974828800,4456448,2048x4096x256,256,2.474000,12
blk.30.ffn_down_exps.weight,236,109696520448,4456448,2048x4096x256,256,2.472000,5
blk.35.ffn_down_exps.weight,199,127432962816,4456448,2048x4096x256,256,2.472000,1
blk.33.ffn_down_exps.weight,22,119479375104,4456448,2048x4096x256,256,2.471000,3
blk.34.ffn_up_exps.weight,70,125568044288,4456448,4096x2048x256,256,2.470000,8
blk.1.ffn_down_exps.weight,132,5326638336,4456448,2048x4096x256,256,2.463000,2
blk.10.ffn_down_exps.weight,137,37607367936,4456448,2048x4096x256,256,2.463000,6
blk.30.ffn_up_exps.weight,228,111942570240,4456448,4096x2048x256,256,2.463000,7
blk.30.ffn_up_exps.weight,84,111300841728,4456448,4096x2048x256,256,2.463000,1
blk.1.ffn_up_exps.weight,132,7608339712,4456448,4096x2048x256,256,2.458000,2
blk.36.ffn_down_exps.weight,230,131164171008,4456448,2048x4096x256,256,2.458000,4
blk.0.ffn_down_exps.weight,127,1738169088,4456448,2048x4096x256,256,2.454000,2
blk.3.ffn_up_exps.weight,54,14431736576,4456448,4096x2048x256,256,2.454000,6
blk.21.ffn_down_exps.weight,208,77319495936,4456448,2048x4096x256,256,2.453000,2
blk.20.ffn_down_exps.weight,205,73734388480,4456448,2048x4096x256,256,2.449000,10
blk.7.ffn_up_exps.weight,73,28846001920,4456448,4096x2048x256,256,2.449000,2
blk.2.ffn_up_exps.weight,72,10937112832,4456448,4096x2048x256,256,2.448000,1
blk.2.ffn_up_exps.weight,9,10656356608,4456448,4096x2048x256,256,2.448000,1
blk.20.ffn_up_exps.weight,220,76082936576,4456448,4096x2048x256,256,2.448000,5
blk.39.ffn_down_exps.weight,86,141258977024,4456448,2048x4096x256,256,2.448000,17
blk.2.ffn_down_exps.weight,7,8365742336,4456448,2048x4096x256,256,2.444000,4
blk.15.ffn_up_exps.weight,161,57897355008,4456448,4096x2048x256,256,2.442000,1
blk.39.ffn_down_exps.weight,155,141566471936,4456448,2048x4096x256,256,2.441000,6
blk.0.ffn_down_exps.weight,58,1430674176,4456448,2048x4096x256,256,2.440000,3
blk.30.ffn_down_exps.weight,173,109415764224,4456448,2048x4096x256,256,2.438000,6
blk.21.ffn_down_exps.weight,227,77404168448,4456448,2048x4096x256,256,2.436000,1
blk.2.ffn_down_exps.weight,195,9203554560,4456448,2048x4096x256,256,2.434000,5
blk.33.ffn_down_exps.weight,242,120459793664,4456448,2048x4096x256,256,2.433000,4
blk.30.ffn_up_exps.weight,50,111149322496,4456448,4096x2048x256,256,2.429000,8
blk.3.ffn_up_exps.weight,81,14552060672,4456448,4096x2048x256,256,2.427000,7
blk.27.ffn_up_exps.weight,45,100369185536,4456448,4096x2048x256,256,2.426000,14
blk.18.ffn_up_exps.weight,80,68294237440,4456448,4096x2048x256,256,2.418000,3
blk.24.ffn_down_exps.weight,214,88104089344,4456448,2048x4096x256,256,2.418000,20
blk.37.ffn_down_exps.weight,188,134548738304,4456448,2048x4096x256,256,2.418000,8
blk.4.ffn_up_exps.weight,104,18247617280,4456448,4096x2048x256,256,2.413000,2
blk.0.ffn_down_exps.weight,1,1176656640,4456448,2048x4096x256,256,2.400000,2
blk.35.ffn_down_exps.weight,201,127441875712,4456448,2048x4096x256,256,2.400000,7
blk.30.ffn_down_exps.weight,228,109660868864,4456448,2048x4096x256,256,2.399000,7
blk.22.ffn_up_exps.weight,159,82975889664,4456448,4096x2048x256,256,2.398000,1
blk.22.ffn_up_exps.weight,251,83385882880,4456448,4096x2048x256,256,2.398000,1
blk.2.ffn_up_exps.weight,92,11026241792,4456448,4096x2048x256,256,2.397000,3
blk.32.ffn_down_exps.weight,178,116602842880,4456448,2048x4096x256,256,2.396000,3
blk.28.ffn_down_exps.weight,65,101769671424,4456448,2048x4096x256,256,2.395000,3
blk.6.ffn_down_exps.weight,170,23424837888,4456448,2048x4096x256,256,2.395000,4
blk.18.ffn_down_exps.weight,108,66137316608,4456448,2048x4096x256,256,2.394000,6
blk.12.ffn_down_exps.weight,130,44740969216,4456448,2048x4096x256,256,2.393000,5
blk.7.ffn_down_exps.weight,168,26987663104,4456448,2048x4096x256,256,2.393000,9
blk.20.ffn_up_exps.weight,205,76016089856,4456448,4096x2048x256,256,2.391000,10
blk.19.ffn_down_exps.weight,220,70208176896,4456448,2048x4096x256,256,2.389000,5
blk.1.ffn_up_exps.weight,170,7777684736,4456448,4096x2048x256,256,2.386000,2
blk.36.ffn_up_exps.weight,23,132523387648,4456448,4096x2048x256,256,2.386000,19
blk.0.ffn_up_exps.weight,80,3810417408,4456448,4096x2048x256,256,2.384000,3
blk.5.ffn_down_exps.weight,151,19747107072,4456448,2048x4096x256,256,2.380000,11
blk.10.ffn_down_exps.weight,94,37415740672,4456448,2048x4096x256,256,2.378000,12
blk.19.ffn_up_exps.weight,154,72195752704,4456448,4096x2048x256,256,2.378000,9
blk.5.ffn_down_exps.weight,55,19319288064,4456448,2048x4096x256,256,2.377000,3
blk.6.ffn_up_exps.weight,239,26014034176,4456448,4096x2048x256,256,2.377000,8
blk.1.ffn_down_exps.weight,60,5005774080,4456448,2048x4096x256,256,2.375000,1
blk.1.ffn_down_exps.weight,84,5112728832,4456448,2048x4096x256,256,2.375000,1
blk.35.ffn_up_exps.weight,110,129318040320,4456448,4096x2048x256,256,2.374000,6
blk.11.ffn_up_exps.weight,105,43318201088,4456448,4096x2048x256,256,2.371000,11
blk.29.ffn_down_exps.weight,55,105296845056,4456448,2048x4096x256,256,2.371000,2
blk.7.ffn_down_exps.weight,234,27281788672,4456448,2048x4096x256,256,2.366000,1
blk.4.ffn_down_exps.weight,248,16607644416,4456448,2048x4096x256,256,2.363000,5
blk.6.ffn_up_exps.weight,0,24948943104,4456448,4096x2048x256,256,2.361000,5
blk.2.ffn_up_exps.weight,67,10914830592,4456448,4096x2048x256,256,2.360000,1
blk.5.ffn_down_exps.weight,111,19568849152,4456448,2048x4096x256,256,2.352000,4
blk.37.ffn_up_exps.weight,68,136295665920,4456448,4096x2048x256,256,2.350000,6
blk.7.ffn_up_exps.weight,244,29608054528,4456448,4096x2048x256,256,2.349000,6
blk.6.ffn_down_exps.weight,179,23464945920,4456448,2048x4096x256,256,2.347000,6
