tensor,expert,model_offset,nbytes,shape,n_expert,residual_ms,touches
blk.6.ffn_up_exps.weight,90,25350023424,4456448,4096x2048x256,256,1.108000,13
blk.20.ffn_up_exps.weight,53,75338709760,4456448,4096x2048x256,256,1.107000,11
blk.17.ffn_up_exps.weight,129,64919545088,4456448,4096x2048x256,256,1.104000,13
blk.30.ffn_down_exps.weight,234,109687607552,4456448,2048x4096x256,256,1.102000,11
blk.9.ffn_up_exps.weight,60,35952864512,4456448,4096x2048x256,256,1.097000,12
blk.8.ffn_up_exps.weight,207,33036224256,4456448,4096x2048x256,256,1.095000,11
blk.9.ffn_down_exps.weight,180,34205936896,4456448,2048x4096x256,256,1.095000,13
blk.4.ffn_down_exps.weight,9,15542553344,4456448,2048x4096x256,256,1.090000,11
blk.19.ffn_down_exps.weight,233,70266110720,4456448,2048x4096x256,256,1.088000,14
blk.17.ffn_down_exps.weight,129,62637843712,4456448,2048x4096x256,256,1.085000,13
blk.34.ffn_up_exps.weight,80,125612608768,4456448,4096x2048x256,256,1.085000,10
blk.11.ffn_up_exps.weight,199,43737107200,4456448,4096x2048x256,256,1.082000,12
blk.6.ffn_down_exps.weight,90,23068322048,4456448,2048x4096x256,256,1.080000,13
blk.39.ffn_down_exps.weight,18,140955938560,4456448,2048x4096x256,256,1.077000,12
blk.2.ffn_up_exps.weight,39,10790050048,4456448,4096x2048x256,256,1.069000,12
blk.10.ffn_up_exps.weight,146,39929177344,4456448,4096x2048x256,256,1.067000,12
blk.20.ffn_up_exps.weight,50,75325340416,4456448,4096x2048x256,256,1.067000,13
blk.4.ffn_up_exps.weight,250,18898258688,4456448,4096x2048x256,256,1.061000,12
blk.15.ffn_up_exps.weight,74,57509644032,4456448,4096x2048x256,256,1.059000,11
blk.30.ffn_down_exps.weight,109,109130551552,4456448,2048x4096x256,256,1.059000,11
blk.20.ffn_down_exps.weight,50,73043639040,4456448,2048x4096x256,256,1.057000,13
blk.4.ffn_up_exps.weight,9,17824254720,4456448,4096x2048x256,256,1.053000,11
blk.10.ffn_down_exps.weight,217,37963883776,4456448,2048x4096x256,256,1.052000,12
blk.19.ffn_down_exps.weight,211,70168068864,4456448,2048x4096x256,256,1.052000,13
blk.20.ffn_up_exps.weight,61,75374361344,4456448,4096x2048x256,256,1.050000,11
blk.3.ffn_down_exps.weight,34,12060906240,4456448,2048x4096x256,256,1.050000,12
blk.4.ffn_up_exps.weight,57,18038164224,4456448,4096x2048x256,256,1.049000,11
blk.5.ffn_down_exps.weight,222,20063514880,4456448,2048x4096x256,256,1.049000,11
blk.11.ffn_down_exps.weight,199,41455405824,4456448,2048x4096x256,256,1.048000,12
blk.34.ffn_down_exps.weight,80,123330907392,4456448,2048x4096x256,256,1.048000,10
blk.10.ffn_up_exps.weight,94,39697442048,4456448,4096x2048x256,256,1.047000,12
blk.4.ffn_down_exps.weight,57,15756462848,4456448,2048x4096x256,256,1.045000,11
blk.3.ffn_down_exps.weight,171,12671439616,4456448,2048x4096x256,256,1.043000,10
blk.4.ffn_down_exps.weight,250,16616557312,4456448,2048x4096x256,256,1.043000,12
blk.0.ffn_down_exps.weight,74,1501977344,4456448,2048x4096x256,256,1.039000,11
blk.9.ffn_up_exps.weight,180,36487638272,4456448,4096x2048x256,256,1.039000,13
blk.28.ffn_up_exps.weight,215,104719840000,4456448,4096x2048x256,256,1.038000,11
blk.0.ffn_up_exps.weight,117,3975305984,4456448,4096x2048x256,256,1.034000,12
blk.30.ffn_up_exps.weight,109,111412252928,4456448,4096x2048x256,256,1.034000,11
blk.10.ffn_up_exps.weight,217,40245585152,4456448,4096x2048x256,256,1.032000,12
blk.20.ffn_down_exps.weight,187,73654172416,4456448,2048x4096x256,256,1.032000,12
blk.0.ffn_up_exps.weight,56,3703462656,4456448,4096x2048x256,256,1.029000,12
blk.2.ffn_down_exps.weight,37,8499435776,4456448,2048x4096x256,256,1.029000,12
blk.28.ffn_down_exps.weight,215,102438138624,4456448,2048x4096x256,256,1.029000,11
blk.22.ffn_up_exps.weight,117,82788718848,4456448,4096x2048x256,256,1.028000,10
blk.37.ffn_down_exps.weight,95,134134288640,4456448,2048x4096x256,256,1.028000,10
blk.7.ffn_down_exps.weight,151,26911903488,4456448,2048x4096x256,256,1.022000,12
blk.15.ffn_down_exps.weight,226,55905322752,4456448,2048x4096x256,256,1.021000,11
blk.5.ffn_up_exps.weight,222,22345216256,4456448,4096x2048x256,256,1.018000,11
blk.6.ffn_up_exps.weight,165,25684257024,4456448,4096x2048x256,256,1.018000,13
blk.15.ffn_up_exps.weight,226,58187024128,4456448,4096x2048x256,256,1.017000,11
blk.27.ffn_down_exps.weight,82,98252372736,4456448,2048x4096x256,256,1.015000,10
blk.10.ffn_down_exps.weight,94,37415740672,4456448,2048x4096x256,256,1.014000,12
blk.28.ffn_down_exps.weight,219,102455964416,4456448,2048x4096x256,256,1.011000,9
blk.3.ffn_up_exps.weight,34,14342607616,4456448,4096x2048x256,256,1.011000,12
blk.32.ffn_down_exps.weight,79,116161654528,4456448,2048x4096x256,256,1.011000,11
blk.39.ffn_down_exps.weight,166,141615492864,4456448,2048x4096x256,256,1.011000,10
blk.37.ffn_up_exps.weight,95,136415990016,4456448,4096x2048x256,256,1.010000,10
blk.36.ffn_up_exps.weight,223,133414677248,4456448,4096x2048x256,256,1.005000,11
blk.10.ffn_up_exps.weight,45,39479076096,4456448,4096x2048x256,256,1.004000,12
blk.27.ffn_up_exps.weight,82,100534074112,4456448,4096x2048x256,256,1.001000,10
blk.8.ffn_down_exps.weight,202,30732240640,4456448,2048x4096x256,256,1.000000,11
blk.39.ffn_up_exps.weight,166,143897194240,4456448,4096x2048x256,256,0.999000,10
blk.0.ffn_down_exps.weight,56,1421761280,4456448,2048x4096x256,256,0.998000,12
blk.10.ffn_down_exps.weight,146,37647475968,4456448,2048x4096x256,256,0.998000,12
blk.22.ffn_down_exps.weight,117,80507017472,4456448,2048x4096x256,256,0.997000,10
blk.23.ffn_down_exps.weight,165,84292665088,4456448,2048x4096x256,256,0.997000,11
blk.36.ffn_down_exps.weight,223,131132975872,4456448,2048x4096x256,256,0.997000,11
blk.7.ffn_down_exps.weight,124,26791579392,4456448,2048x4096x256,256,0.995000,11
blk.11.ffn_up_exps.weight,105,43318201088,4456448,4096x2048x256,256,0.992000,11
blk.18.ffn_up_exps.weight,145,68583906560,4456448,4096x2048x256,256,0.992000,12
blk.35.ffn_up_exps.weight,148,129487385344,4456448,4096x2048x256,256,0.992000,11
blk.3.ffn_down_exps.weight,22,12007428864,4456448,2048x4096x256,256,0.990000,11
blk.19.ffn_up_exps.weight,211,72449770240,4456448,4096x2048x256,256,0.989000,13
blk.11.ffn_down_exps.weight,105,41036499712,4456448,2048x4096x256,256,0.988000,11
blk.25.ffn_up_exps.weight,98,93440580864,4456448,4096x2048x256,256,0.987000,10
blk.33.ffn_up_exps.weight,52,121894769920,4456448,4096x2048x256,256,0.987000,12
blk.2.ffn_up_exps.weight,37,10781137152,4456448,4096x2048x256,256,0.986000,12
blk.32.ffn_up_exps.weight,79,118443355904,4456448,4096x2048x256,256,0.985000,11
blk.33.ffn_up_exps.weight,60,121930421504,4456448,4096x2048x256,256,0.983000,10
blk.9.ffn_up_exps.weight,5,35707759872,4456448,4096x2048x256,256,0.983000,10
blk.27.ffn_up_exps.weight,179,100966349568,4456448,4096x2048x256,256,0.980000,10
blk.30.ffn_down_exps.weight,219,109620760832,4456448,2048x4096x256,256,0.980000,12
blk.10.ffn_up_exps.weight,33,39425598720,4456448,4096x2048x256,256,0.978000,12
blk.5.ffn_down_exps.weight,63,19354939648,4456448,2048x4096x256,256,0.978000,12
blk.5.ffn_up_exps.weight,151,22028808448,4456448,4096x2048x256,256,0.978000,11
blk.10.ffn_down_exps.weight,33,37143897344,4456448,2048x4096x256,256,0.977000,12
blk.10.ffn_down_exps.weight,45,37197374720,4456448,2048x4096x256,256,0.977000,12
blk.27.ffn_down_exps.weight,179,98684648192,4456448,2048x4096x256,256,0.977000,10
blk.30.ffn_up_exps.weight,219,111902462208,4456448,4096x2048x256,256,0.977000,12
blk.34.ffn_up_exps.weight,11,125305113856,4456448,4096x2048x256,256,0.975000,11
blk.5.ffn_up_exps.weight,63,21636641024,4456448,4096x2048x256,256,0.974000,12
blk.9.ffn_down_exps.weight,5,33426058496,4456448,2048x4096x256,256,0.973000,10
blk.6.ffn_down_exps.weight,165,23402555648,4456448,2048x4096x256,256,0.972000,13
blk.7.ffn_up_exps.weight,151,29193604864,4456448,4096x2048x256,256,0.971000,12
blk.35.ffn_up_exps.weight,119,129358148352,4456448,4096x2048x256,256,0.969000,11
blk.4.ffn_up_exps.weight,249,18893802240,4456448,4096x2048x256,256,0.969000,11
blk.23.ffn_up_exps.weight,165,86574366464,4456448,4096x2048x256,256,0.968000,11
blk.9.ffn_down_exps.weight,103,33862790400,4456448,2048x4096x256,256,0.968000,11
blk.20.ffn_down_exps.weight,202,73721019136,4456448,2048x4096x256,256,0.964000,11
blk.8.ffn_up_exps.weight,202,33013942016,4456448,4096x2048x256,256,0.964000,11
blk.10.ffn_up_exps.weight,232,40312431872,4456448,4096x2048x256,256,0.962000,10
blk.3.ffn_up_exps.weight,171,14953140992,4456448,4096x2048x256,256,0.961000,10
blk.35.ffn_down_exps.weight,119,127076446976,4456448,2048x4096x256,256,0.961000,11
blk.6.ffn_down_exps.weight,124,23219841280,4456448,2048x4096x256,256,0.958000,10
blk.34.ffn_down_exps.weight,11,123023412480,4456448,2048x4096x256,256,0.957000,11
blk.4.ffn_up_exps.weight,90,18185227008,4456448,4096x2048x256,256,0.956000,10
blk.5.ffn_down_exps.weight,151,19747107072,4456448,2048x4096x256,256,0.956000,11
blk.4.ffn_down_exps.weight,117,16023849728,4456448,2048x4096x256,256,0.954000,10
blk.10.ffn_down_exps.weight,232,38030730496,4456448,2048x4096x256,256,0.953000,10
blk.20.ffn_up_exps.weight,187,75935873792,4456448,4096x2048x256,256,0.952000,12
blk.0.ffn_up_exps.weight,74,3783678720,4456448,4096x2048x256,256,0.950000,11
blk.13.ffn_up_exps.weight,173,50786035968,4456448,4096x2048x256,256,0.950000,9
blk.2.ffn_down_exps.weight,251,9453115648,4456448,2048x4096x256,256,0.950000,10
blk.4.ffn_down_exps.weight,249,16612100864,4456448,2048x4096x256,256,0.950000,11
blk.7.ffn_down_exps.weight,17,26314739456,4456448,2048x4096x256,256,0.949000,10
blk.13.ffn_down_exps.weight,119,48263686400,4456448,2048x4096x256,256,0.948000,9
blk.17.ffn_up_exps.weight,177,65133454592,4456448,4096x2048x256,256,0.947000,10
blk.25.ffn_down_exps.weight,98,91158879488,4456448,2048x4096x256,256,0.947000,10
blk.32.ffn_down_exps.weight,172,116576104192,4456448,2048x4096x256,256,0.947000,9
blk.13.ffn_down_exps.weight,173,48504334592,4456448,2048x4096x256,256,0.946000,9
blk.28.ffn_up_exps.weight,219,104737665792,4456448,4096x2048x256,256,0.945000,9
blk.7.ffn_up_exps.weight,124,29073280768,4456448,4096x2048x256,256,0.943000,11
blk.3.ffn_up_exps.weight,23,14293586688,4456448,4096x2048x256,256,0.942000,11
blk.1.ffn_up_exps.weight,229,8040615168,4456448,4096x2048x256,256,0.940000,10
blk.9.ffn_up_exps.weight,103,36144491776,4456448,4096x2048x256,256,0.940000,11
blk.21.ffn_down_exps.weight,243,77475471616,4456448,2048x4096x256,256,0.939000,9
blk.39.ffn_down_exps.weight,73,141201043200,4456448,2048x4096x256,256,0.937000,10
blk.2.ffn_up_exps.weight,251,11734817024,4456448,4096x2048x256,256,0.936000,10
blk.8.ffn_down_exps.weight,212,30776805120,4456448,2048x4096x256,256,0.935000,10
blk.35.ffn_down_exps.weight,249,127655785216,4456448,2048x4096x256,256,0.934000,10
blk.21.ffn_up_exps.weight,243,79757172992,4456448,4096x2048x256,256,0.933000,9
blk.33.ffn_down_exps.weight,52,119613068544,4456448,2048x4096x256,256,0.931000,12
blk.0.ffn_down_exps.weight,52,1403935488,4456448,2048x4096x256,256,0.929000,9
blk.17.ffn_down_exps.weight,177,62851753216,4456448,2048x4096x256,256,0.926000,10
blk.22.ffn_up_exps.weight,230,83292297472,4456448,4096x2048x256,256,0.926000,10
blk.35.ffn_up_exps.weight,249,129937486592,4456448,4096x2048x256,256,0.926000,10
blk.39.ffn_down_exps.weight,117,141397126912,4456448,2048x4096x256,256,0.926000,11
blk.7.ffn_down_exps.weight,32,26381586176,4456448,2048x4096x256,256,0.926000,11
blk.8.ffn_up_exps.weight,212,33058506496,4456448,4096x2048x256,256,0.926000,10
blk.24.ffn_up_exps.weight,209,90363508480,4456448,4096x2048x256,256,0.925000,11
blk.4.ffn_down_exps.weight,120,16037219072,4456448,2048x4096x256,256,0.924000,10
blk.20.ffn_down_exps.weight,205,73734388480,4456448,2048x4096x256,256,0.921000,10
blk.22.ffn_down_exps.weight,254,81117550848,4456448,2048x4096x256,256,0.921000,11
blk.25.ffn_up_exps.weight,122,93547535616,4456448,4096x2048x256,256,0.920000,10
blk.5.ffn_up_exps.weight,226,22363042048,4456448,4096x2048x256,256,0.919000,10
blk.13.ffn_up_exps.weight,119,50545387776,4456448,4096x2048x256,256,0.918000,9
blk.20.ffn_down_exps.weight,6,72847555328,4456448,2048x4096x256,256,0.917000,10
blk.32.ffn_up_exps.weight,172,118857805568,4456448,4096x2048x256,256,0.917000,9
blk.7.ffn_up_exps.weight,17,28596440832,4456448,4096x2048x256,256,0.917000,10
blk.35.ffn_down_exps.weight,108,127027426048,4456448,2048x4096x256,256,0.916000,10
blk.33.ffn_down_exps.weight,60,119648720128,4456448,2048x4096x256,256,0.915000,10
