blk.18.ffn_up_exps.weight	26	2.452	29	4456448
blk.36.ffn_down_exps.weight	120	2.452	27	4456448
blk.5.ffn_down_exps.weight	200	2.448	26	4456448
blk.18.ffn_down_exps.weight	26	2.444	29	4456448
blk.28.ffn_down_exps.weight	41	2.443	32	4456448
blk.24.ffn_up_exps.weight	195	2.434	26	4456448
blk.25.ffn_down_exps.weight	28	2.429	24	4456448
blk.5.ffn_up_exps.weight	46	2.428	25	4456448
blk.13.ffn_down_exps.weight	14	2.414	25	4456448
blk.39.ffn_up_exps.weight	163	2.413	26	4456448
blk.22.ffn_down_exps.weight	125	2.412	26	4456448
blk.5.ffn_down_exps.weight	46	2.409	25	4456448
blk.7.ffn_up_exps.weight	159	2.405	28	4456448
blk.32.ffn_up_exps.weight	102	2.389	31	4456448
blk.25.ffn_up_exps.weight	28	2.378	24	4456448
blk.8.ffn_up_exps.weight	174	2.376	26	4456448
blk.32.ffn_down_exps.weight	102	2.335	31	4456448
blk.36.ffn_up_exps.weight	161	2.323	23	4456448
blk.39.ffn_down_exps.weight	163	2.318	26	4456448
blk.13.ffn_up_exps.weight	14	2.313	25	4456448
blk.26.ffn_down_exps.weight	105	2.292	25	4456448
blk.24.ffn_down_exps.weight	195	2.285	26	4456448
blk.26.ffn_up_exps.weight	105	2.281	25	4456448
blk.7.ffn_down_exps.weight	112	2.255	25	4456448
blk.38.ffn_up_exps.weight	42	2.247	27	4456448
blk.22.ffn_down_exps.weight	13	2.239	24	4456448
blk.7.ffn_up_exps.weight	112	2.230	25	4456448
blk.36.ffn_down_exps.weight	161	2.227	23	4456448
blk.21.ffn_up_exps.weight	94	2.216	24	4456448
blk.22.ffn_up_exps.weight	13	2.204	24	4456448
blk.29.ffn_up_exps.weight	254	2.166	23	4456448
blk.22.ffn_down_exps.weight	88	2.163	25	4456448
blk.22.ffn_up_exps.weight	88	2.148	25	4456448
blk.38.ffn_down_exps.weight	42	2.145	27	4456448
blk.23.ffn_up_exps.weight	194	2.141	23	4456448
blk.10.ffn_up_exps.weight	76	2.135	22	4456448
blk.18.ffn_down_exps.weight	225	2.129	22	4456448
blk.20.ffn_up_exps.weight	219	2.129	24	4456448
blk.39.ffn_up_exps.weight	69	2.128	23	4456448
blk.29.ffn_down_exps.weight	254	2.116	23	4456448
blk.20.ffn_down_exps.weight	219	2.115	24	4456448
blk.21.ffn_up_exps.weight	155	2.091	22	4456448
blk.18.ffn_up_exps.weight	225	2.083	22	4456448
