prompt,predictor,horizon,budget,bundle,samples,targets,predicted,hits,recall,precision,full_step_pct,pred_over_actual_bytes,target_gib,predicted_gib,useful_gib,waste_gib
dev_intelligence_general,cooc,3,8,upgate,5415,43320,43320,5251,0.1212,0.1212,0.0000,1.0000,410.5920,410.5920,49.1544,361.4376
dev_intelligence_general,cooc,3,8,down,5415,43320,43320,5251,0.1212,0.1212,0.0000,1.0000,276.8127,276.8127,34.3286,242.4842
dev_intelligence_general,cooc,3,16,all,5415,43320,86640,8112,0.1873,0.0936,0.0002,2.0000,687.4048,1374.8096,128.8452,1245.9643
dev_intelligence_general,cooc,3,16,upgate,5415,43320,86640,8112,0.1873,0.0936,0.0002,2.0000,410.5920,821.1841,76.1455,745.0386
dev_intelligence_general,cooc,3,16,down,5415,43320,86640,8112,0.1873,0.0936,0.0002,2.0000,276.8127,553.6255,52.6997,500.9258
dev_intelligence_general,cooc,3,32,all,5415,43320,173280,11612,0.2681,0.0670,0.0007,4.0000,687.4048,2749.6191,184.2961,2565.3230
dev_intelligence_general,cooc,3,32,upgate,5415,43320,173280,11612,0.2681,0.0670,0.0007,4.0000,410.5920,1642.3682,109.1656,1533.2025
dev_intelligence_general,cooc,3,32,down,5415,43320,173280,11612,0.2681,0.0670,0.0007,4.0000,276.8127,1107.2510,75.1305,1032.1205
dev_intelligence_general,previous_same_layer,3,8,all,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,687.4048,680.1689,244.2944,435.8745
dev_intelligence_general,previous_same_layer,3,8,upgate,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,410.5920,406.2700,146.0197,260.2503
dev_intelligence_general,previous_same_layer,3,8,down,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,276.8127,273.8989,98.2747,175.6242
dev_intelligence_general,previous_same_layer,3,16,all,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,687.4048,680.1689,244.2944,435.8745
dev_intelligence_general,previous_same_layer,3,16,upgate,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,410.5920,406.2700,146.0197,260.2503
dev_intelligence_general,previous_same_layer,3,16,down,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,276.8127,273.8989,98.2747,175.6242
dev_intelligence_general,previous_same_layer,3,32,all,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,687.4048,680.1689,244.2944,435.8745
dev_intelligence_general,previous_same_layer,3,32,upgate,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,410.5920,406.2700,146.0197,260.2503
dev_intelligence_general,previous_same_layer,3,32,down,5415,43320,42864,15463,0.3569,0.3607,0.0011,0.9895,276.8127,273.8989,98.2747,175.6242
dev_intelligence_general,recent_lfu,3,8,all,5415,43320,42864,14899,0.3439,0.3476,0.0004,0.9895,687.4048,680.1689,235.5142,444.6548
dev_intelligence_general,recent_lfu,3,8,upgate,5415,43320,42864,14899,0.3439,0.3476,0.0004,0.9895,410.5920,406.2700,140.6765,265.5935
dev_intelligence_general,recent_lfu,3,8,down,5415,43320,42864,14899,0.3439,0.3476,0.0004,0.9895,276.8127,273.8989,94.8376,179.0613
dev_intelligence_general,recent_lfu,3,16,all,5415,43320,84786,19970,0.4610,0.2355,0.0081,1.9574,687.4048,1345.4934,315.8786,1029.6148
dev_intelligence_general,recent_lfu,3,16,upgate,5415,43320,84786,19970,0.4610,0.2355,0.0081,1.9572,410.5920,803.6059,188.5219,615.0840
dev_intelligence_general,recent_lfu,3,16,down,5415,43320,84786,19970,0.4610,0.2355,0.0081,1.9576,276.8127,541.8875,127.3567,414.5308
dev_intelligence_general,recent_lfu,3,32,all,5415,43320,113471,23112,0.5335,0.2037,0.0198,2.6237,687.4048,1803.5422,365.8877,1437.6545
dev_intelligence_general,recent_lfu,3,32,upgate,5415,43320,113471,23112,0.5335,0.2037,0.0198,2.6237,410.5920,1077.2829,218.4219,858.8610
dev_intelligence_general,recent_lfu,3,32,down,5415,43320,113471,23112,0.5335,0.2037,0.0198,2.6236,276.8127,726.2593,147.4658,578.7935
dev_intelligence_general,hybrid_balanced,3,8,all,5415,43320,43320,15789,0.3645,0.3645,0.0009,1.0000,687.4048,687.4048,249.5313,437.8735
dev_intelligence_general,hybrid_balanced,3,8,upgate,5415,43320,43320,15789,0.3645,0.3645,0.0009,1.0000,410.5920,410.5920,149.0689,261.5231
dev_intelligence_general,hybrid_balanced,3,8,down,5415,43320,43320,15789,0.3645,0.3645,0.0009,1.0000,276.8127,276.8127,100.4623,176.3504
dev_intelligence_general,hybrid_balanced,3,16,all,5415,43320,86640,20972,0.4841,0.2421,0.0057,2.0000,687.4048,1374.8096,331.8377,1042.9719
dev_intelligence_general,hybrid_balanced,3,16,upgate,5415,43320,86640,20972,0.4841,0.2421,0.0057,2.0000,410.5920,821.1841,197.8842,623.2999
dev_intelligence_general,hybrid_balanced,3,16,down,5415,43320,86640,20972,0.4841,0.2421,0.0057,2.0000,276.8127,553.6255,133.9535,419.6720
dev_intelligence_general,hybrid_balanced,3,32,all,5415,43320,173280,26128,0.6031,0.1508,0.0380,4.0000,687.4048,2749.6191,413.6517,2335.9675
dev_intelligence_general,hybrid_balanced,3,32,upgate,5415,43320,173280,26128,0.6031,0.1508,0.0380,4.0000,410.5920,1642.3682,246.6757,1395.6925
dev_intelligence_general,hybrid_balanced,3,32,down,5415,43320,173280,26128,0.6031,0.1508,0.0380,4.0000,276.8127,1107.2510,166.9760,940.2750
dev_intelligence_general,hybrid_cooc,3,8,all,5415,43320,43320,13266,0.3062,0.3062,0.0000,1.0000,687.4048,687.4048,209.7914,477.6134
dev_intelligence_general,hybrid_cooc,3,8,upgate,5415,43320,43320,13266,0.3062,0.3062,0.0000,1.0000,410.5920,410.5920,125.0169,285.5751
dev_intelligence_general,hybrid_cooc,3,8,down,5415,43320,43320,13266,0.3062,0.3062,0.0000,1.0000,276.8127,276.8127,84.7745,192.0383
dev_intelligence_general,hybrid_cooc,3,16,all,5415,43320,86640,19688,0.4545,0.2272,0.0042,2.0000,687.4048,1374.8096,311.4299,1063.3796
dev_intelligence_general,hybrid_cooc,3,16,upgate,5415,43320,86640,19688,0.4545,0.2272,0.0042,2.0000,410.5920,821.1841,185.7000,635.4841
dev_intelligence_general,hybrid_cooc,3,16,down,5415,43320,86640,19688,0.4545,0.2272,0.0042,2.0000,276.8127,553.6255,125.7300,427.8955
dev_intelligence_general,hybrid_cooc,3,32,all,5415,43320,173280,24825,0.5731,0.1433,0.0246,4.0000,687.4048,2749.6191,392.9656,2356.6536
dev_intelligence_general,hybrid_cooc,3,32,upgate,5415,43320,173280,24825,0.5731,0.1433,0.0246,4.0000,410.5920,1642.3682,234.3037,1408.0645
dev_intelligence_general,hybrid_cooc,3,32,down,5415,43320,173280,24825,0.5731,0.1433,0.0246,4.0000,276.8127,1107.2510,158.6619,948.5891
dev_intelligence_general,hybrid_recent,3,8,all,5415,43320,43320,15642,0.3611,0.3611,0.0009,1.0000,687.4048,687.4048,247.1464,440.2584
dev_intelligence_general,hybrid_recent,3,8,upgate,5415,43320,43320,15642,0.3611,0.3611,0.0009,1.0000,410.5920,410.5920,147.6926,262.8995
dev_intelligence_general,hybrid_recent,3,8,down,5415,43320,43320,15642,0.3611,0.3611,0.0009,1.0000,276.8127,276.8127,99.4538,177.3589
dev_intelligence_general,hybrid_recent,3,16,all,5415,43320,86640,21192,0.4892,0.2446,0.0078,2.0000,687.4048,1374.8096,335.2949,1039.5146
dev_intelligence_general,hybrid_recent,3,16,upgate,5415,43320,86640,21192,0.4892,0.2446,0.0078,2.0000,410.5920,821.1841,200.0332,621.1509
dev_intelligence_general,hybrid_recent,3,16,down,5415,43320,86640,21192,0.4892,0.2446,0.0078,2.0000,276.8127,553.6255,135.2617,418.3638
dev_intelligence_general,hybrid_recent,3,32,all,5415,43320,173280,26336,0.6079,0.1520,0.0393,4.0000,687.4048,2749.6191,417.0082,2332.6109
dev_intelligence_general,hybrid_recent,3,32,upgate,5415,43320,173280,26336,0.6079,0.1520,0.0393,4.0000,410.5920,1642.3682,248.6897,1393.6785
dev_intelligence_general,hybrid_recent,3,32,down,5415,43320,173280,26336,0.6079,0.1520,0.0393,4.0000,276.8127,1107.2510,168.3185,938.9325
dev_intelligence_general,hybrid_prev,3,8,all,5415,43320,43320,15577,0.3596,0.3596,0.0011,1.0000,687.4048,687.4048,246.1075,441.2973
dev_intelligence_general,hybrid_prev,3,8,upgate,5415,43320,43320,15577,0.3596,0.3596,0.0011,1.0000,410.5920,410.5920,147.0797,263.5124
dev_intelligence_general,hybrid_prev,3,8,down,5415,43320,43320,15577,0.3596,0.3596,0.0011,1.0000,276.8127,276.8127,99.0278,177.7849
dev_intelligence_general,hybrid_prev,3,16,all,5415,43320,86640,20946,0.4835,0.2418,0.0055,2.0000,687.4048,1374.8096,331.4142,1043.3954
dev_intelligence_general,hybrid_prev,3,16,upgate,5415,43320,86640,20946,0.4835,0.2418,0.0055,2.0000,410.5920,821.1841,197.6385,623.5456
dev_intelligence_general,hybrid_prev,3,16,down,5415,43320,86640,20946,0.4835,0.2418,0.0055,2.0000,276.8127,553.6255,133.7757,419.8498
dev_intelligence_general,hybrid_prev,3,32,all,5415,43320,173280,26107,0.6027,0.1507,0.0380,4.0000,687.4048,2749.6191,413.3165,2336.3027
dev_intelligence_general,hybrid_prev,3,32,upgate,5415,43320,173280,26107,0.6027,0.1507,0.0380,4.0000,410.5920,1642.3682,246.4772,1395.8910
dev_intelligence_general,hybrid_prev,3,32,down,5415,43320,173280,26107,0.6027,0.1507,0.0380,4.0000,276.8127,1107.2510,166.8393,940.4117
