depth,mode,kind,layer,tensor,calls,transitions,actual_events,covered_events,actual_bytes,covered_bytes,false_bytes,event_coverage,byte_coverage,false_prefetch_ratio,net_byte_multiplier,exact_repeat_rate,avg_jaccard
2,decode,down,42,blk.42.ffn_down_exps.weight,31,30,240,138,1513881600,870481920,1406648320,0.575,0.575,0.9291666666666667,1.9291666666666667,0.0,0.3089891127391128
2,decode,up,43,blk.43.ffn_up_exps.weight,31,30,240,140,1128529920,658309120,1034485760,0.5833333333333334,0.5833333333333334,0.9166666666666666,1.9166666666666667,0.0,0.31569614395465784
2,decode,gate,43,blk.43.ffn_gate_exps.weight,31,30,240,140,1348730880,786759680,1236336640,0.5833333333333334,0.5833333333333334,0.9166666666666666,1.9166666666666667,0.0,0.31569614395465784
2,decode,down,43,blk.43.ffn_down_exps.weight,31,30,240,140,1513881600,883097600,1387724800,0.5833333333333334,0.5833333333333334,0.9166666666666666,1.9166666666666667,0.0,0.31569614395465784
2,decode,up,44,blk.44.ffn_up_exps.weight,31,30,240,134,1128529920,630095872,1029783552,0.5583333333333333,0.5583333333333333,0.9125,1.9125,0.0,0.30871081833543124
2,decode,gate,44,blk.44.ffn_gate_exps.weight,31,30,240,134,1348730880,753041408,1230716928,0.5583333333333333,0.5583333333333333,0.9125,1.9125,0.0,0.30871081833543124
2,decode,down,44,blk.44.ffn_down_exps.weight,31,30,240,134,1513881600,845250560,1381416960,0.5583333333333333,0.5583333333333333,0.9125,1.9125,0.0,0.30871081833543124
2,decode,up,45,blk.45.ffn_up_exps.weight,31,30,240,152,1128529920,714735616,912228352,0.6333333333333333,0.6333333333333333,0.8083333333333333,1.8083333333333333,0.0,0.36397236206059735
2,decode,gate,45,blk.45.ffn_gate_exps.weight,31,30,240,152,1348730880,854196224,1090224128,0.6333333333333333,0.6333333333333333,0.8083333333333333,1.8083333333333333,0.0,0.36397236206059735
2,decode,down,45,blk.45.ffn_down_exps.weight,31,30,240,152,1513881600,958791680,1223720960,0.6333333333333333,0.6333333333333333,0.8083333333333333,1.8083333333333333,0.0,0.36397236206059735
2,decode,up,46,blk.46.ffn_up_exps.weight,31,30,240,141,1128529920,663011328,987463680,0.5875,0.5875,0.875,1.875,0.0,0.33187854142188516
2,decode,gate,46,blk.46.ffn_gate_exps.weight,31,30,240,141,1348730880,792379392,1180139520,0.5875,0.5875,0.875,1.875,0.0,0.33187854142188516
2,decode,down,46,blk.46.ffn_down_exps.weight,31,30,240,141,1513881600,889405440,1324646400,0.5875,0.5875,0.875,1.875,0.0,0.33187854142188516
2,decode,up,47,blk.47.ffn_up_exps.weight,31,30,240,137,1128529920,644202496,1015676928,0.5708333333333333,0.5708333333333333,0.9,1.9,0.0,0.31036106050811924
2,decode,gate,47,blk.47.ffn_gate_exps.weight,31,30,240,137,1348730880,769900544,1213857792,0.5708333333333333,0.5708333333333333,0.9,1.9,0.0,0.31036106050811924
2,decode,down,47,blk.47.ffn_down_exps.weight,31,30,240,137,1513881600,864174080,1362493440,0.5708333333333333,0.5708333333333333,0.9,1.9,0.0,0.31036106050811924
2,decode,up,48,blk.48.ffn_up_exps.weight,31,30,240,118,1128529920,554860544,1264893952,0.49166666666666664,0.49166666666666664,1.1208333333333333,2.120833333333333,0.0,0.24377016330189702
2,decode,gate,48,blk.48.ffn_gate_exps.weight,31,30,240,118,1348730880,663126016,1511702528,0.49166666666666664,0.49166666666666664,1.1208333333333333,2.120833333333333,0.0,0.24377016330189702
2,decode,down,48,blk.48.ffn_down_exps.weight,31,30,240,118,1513881600,744325120,1696808960,0.49166666666666664,0.49166666666666664,1.1208333333333333,2.120833333333333,0.0,0.24377016330189702
2,decode,up,49,blk.49.ffn_up_exps.weight,31,30,240,127,1128529920,597180416,1119125504,0.5291666666666667,0.5291666666666667,0.9916666666666667,1.9916666666666667,0.0,0.28052207882703245
2,decode,gate,49,blk.49.ffn_gate_exps.weight,31,30,240,127,1348730880,713703424,1337491456,0.5291666666666667,0.5291666666666667,0.9916666666666667,1.9916666666666667,0.0,0.28052207882703245
2,decode,down,49,blk.49.ffn_down_exps.weight,31,30,240,127,1513881600,801095680,1501265920,0.5291666666666667,0.5291666666666667,0.9916666666666667,1.9916666666666667,0.0,0.28052207882703245
2,decode,up,50,blk.50.ffn_up_exps.weight,31,30,240,137,1128529920,644202496,1119125504,0.5708333333333333,0.5708333333333333,0.9916666666666667,1.9916666666666667,0.0,0.3001667468811432
2,decode,gate,50,blk.50.ffn_gate_exps.weight,31,30,240,137,1348730880,769900544,1337491456,0.5708333333333333,0.5708333333333333,0.9916666666666667,1.9916666666666667,0.0,0.3001667468811432
2,decode,down,50,blk.50.ffn_down_exps.weight,31,30,240,137,1513881600,864174080,1501265920,0.5708333333333333,0.5708333333333333,0.9916666666666667,1.9916666666666667,0.0,0.3001667468811432
2,decode,up,51,blk.51.ffn_up_exps.weight,31,30,240,100,1128529920,470220800,1415364608,0.4166666666666667,0.4166666666666667,1.2541666666666667,2.254166666666667,0.0,0.19036469851098334
2,decode,gate,51,blk.51.ffn_gate_exps.weight,31,30,240,100,1348730880,561971200,1691533312,0.4166666666666667,0.4166666666666667,1.2541666666666667,2.254166666666667,0.0,0.19036469851098334
2,decode,down,51,blk.51.ffn_down_exps.weight,31,30,240,100,1513881600,630784000,1898659840,0.4166666666666667,0.4166666666666667,1.2541666666666667,2.254166666666667,0.0,0.19036469851098334
2,decode,up,52,blk.52.ffn_up_exps.weight,31,30,240,109,1128529920,512540672,1321320448,0.45416666666666666,0.45416666666666666,1.1708333333333334,2.1708333333333334,0.0,0.21988571055134526
2,decode,gate,52,blk.52.ffn_gate_exps.weight,31,30,240,109,1348730880,612548608,1579139072,0.45416666666666666,0.45416666666666666,1.1708333333333334,2.1708333333333334,0.0,0.21988571055134526
2,decode,down,52,blk.52.ffn_down_exps.weight,31,30,240,109,1513881600,687554560,1772503040,0.45416666666666666,0.45416666666666666,1.1708333333333334,2.1708333333333334,0.0,0.21988571055134526
2,decode,up,53,blk.53.ffn_up_exps.weight,31,30,240,127,1128529920,597180416,1137934336,0.5291666666666667,0.5291666666666667,1.0083333333333333,2.0083333333333333,0.0,0.2698098359901765
2,decode,gate,53,blk.53.ffn_gate_exps.weight,31,30,240,127,1348730880,713703424,1359970304,0.5291666666666667,0.5291666666666667,1.0083333333333333,2.0083333333333333,0.0,0.2698098359901765
2,decode,down,53,blk.53.ffn_down_exps.weight,31,30,240,127,1513881600,801095680,1526497280,0.5291666666666667,0.5291666666666667,1.0083333333333333,2.0083333333333333,0.0,0.2698098359901765
2,decode,up,54,blk.54.ffn_up_exps.weight,31,30,240,126,1128529920,592478208,1156743168,0.525,0.525,1.025,2.025,0.0,0.26896129999458174
2,decode,gate,54,blk.54.ffn_gate_exps.weight,31,30,240,126,1348730880,708083712,1382449152,0.525,0.525,1.025,2.025,0.0,0.26896129999458174
2,decode,down,54,blk.54.ffn_down_exps.weight,31,30,240,126,1513881600,794787840,1551728640,0.525,0.525,1.025,2.025,0.0,0.26896129999458174
2,decode,up,55,blk.55.ffn_up_exps.weight,31,30,240,109,1128529920,512540672,1335427072,0.45416666666666666,0.45416666666666666,1.1833333333333333,2.183333333333333,0.0,0.21827041794921057
2,decode,gate,55,blk.55.ffn_gate_exps.weight,31,30,240,109,1348730880,612548608,1595998208,0.45416666666666666,0.45416666666666666,1.1833333333333333,2.183333333333333,0.0,0.21827041794921057
2,decode,down,55,blk.55.ffn_down_exps.weight,31,30,240,109,1513881600,687554560,1791426560,0.45416666666666666,0.45416666666666666,1.1833333333333333,2.183333333333333,0.0,0.21827041794921057
2,decode,up,56,blk.56.ffn_up_exps.weight,31,30,240,117,1348730880,657506304,1466744832,0.4875,0.4875,1.0875,2.0875,0.0,0.2409379044015267
2,decode,gate,56,blk.56.ffn_gate_exps.weight,31,30,240,117,1348730880,657506304,1466744832,0.4875,0.4875,1.0875,2.0875,0.0,0.2409379044015267
2,decode,down,56,blk.56.ffn_down_exps.weight,31,30,240,117,1513881600,738017280,1646346240,0.4875,0.4875,1.0875,2.0875,0.0,0.2409379044015267
2,decode,up,57,blk.57.ffn_up_exps.weight,31,30,240,128,1348730880,719323136,1393688576,0.5333333333333333,0.5333333333333333,1.0333333333333334,2.033333333333333,0.0,0.2783358474457546
2,decode,gate,57,blk.57.ffn_gate_exps.weight,31,30,240,128,1348730880,719323136,1393688576,0.5333333333333333,0.5333333333333333,1.0333333333333334,2.033333333333333,0.0,0.2783358474457546
2,decode,down,57,blk.57.ffn_down_exps.weight,31,30,240,128,1871708160,998244352,1934098432,0.5333333333333333,0.5333333333333333,1.0333333333333334,2.033333333333333,0.0,0.2783358474457546
2,decode,up,58,blk.58.ffn_up_exps.weight,31,30,240,110,1348730880,618168320,1522941952,0.4583333333333333,0.4583333333333333,1.1291666666666667,2.129166666666667,0.0,0.22632125342264658
2,decode,gate,58,blk.58.ffn_gate_exps.weight,31,30,240,110,1348730880,618168320,1522941952,0.4583333333333333,0.4583333333333333,1.1291666666666667,2.129166666666667,0.0,0.22632125342264658
2,decode,down,58,blk.58.ffn_down_exps.weight,31,30,240,110,1871708160,857866240,2113470464,0.4583333333333333,0.4583333333333333,1.1291666666666667,2.129166666666667,0.0,0.22632125342264658
2,decode,up,59,blk.59.ffn_up_exps.weight,31,30,240,112,1348730880,629407744,1539801088,0.4666666666666667,0.4666666666666667,1.1416666666666666,2.1416666666666666,0.0,0.22861339812578202
2,decode,gate,59,blk.59.ffn_gate_exps.weight,31,30,240,112,1348730880,629407744,1539801088,0.4666666666666667,0.4666666666666667,1.1416666666666666,2.1416666666666666,0.0,0.22861339812578202
2,decode,down,59,blk.59.ffn_down_exps.weight,31,30,240,112,1513881600,706478080,1728348160,0.4666666666666667,0.4666666666666667,1.1416666666666666,2.1416666666666666,0.0,0.22861339812578202
4,decode,up,60,blk.60.ffn_up_exps.weight,32,31,248,114,1393688576,640647168,3310010368,0.4596774193548387,0.4596774193548387,2.375,3.375,0.0,0.1412181110550878
4,decode,gate,60,blk.60.ffn_gate_exps.weight,32,31,248,114,1393688576,640647168,3310010368,0.4596774193548387,0.4596774193548387,2.375,3.375,0.0,0.1412181110550878
4,decode,down,60,blk.60.ffn_down_exps.weight,32,31,248,114,1564344320,719093760,3715317760,0.4596774193548387,0.4596774193548387,2.375,3.375,0.0,0.1412181110550878
4,decode,up,1,blk.1.ffn_up_exps.weight,31,30,240,106,1128529920,498434048,2877751296,0.44166666666666665,0.44166666666666665,2.55,3.55,0.0,0.12653183240269109
4,decode,gate,1,blk.1.ffn_gate_exps.weight,31,30,240,106,1128529920,498434048,2877751296,0.44166666666666665,0.44166666666666665,2.55,3.55,0.0,0.12653183240269109
4,decode,down,1,blk.1.ffn_down_exps.weight,31,30,240,106,1513881600,668631040,3860398080,0.44166666666666665,0.44166666666666665,2.55,3.55,0.0,0.12653183240269109
4,decode,up,2,blk.2.ffn_up_exps.weight,31,30,240,126,1348730880,708083712,2961588224,0.525,0.525,2.1958333333333333,3.1958333333333333,0.0,0.1769625414066641
4,decode,gate,2,blk.2.ffn_gate_exps.weight,31,30,240,126,1348730880,708083712,2961588224,0.525,0.525,2.1958333333333333,3.1958333333333333,0.0,0.1769625414066641
4,decode,down,2,blk.2.ffn_down_exps.weight,31,30,240,126,1513881600,794787840,3324231680,0.525,0.525,2.1958333333333333,3.1958333333333333,0.0,0.1769625414066641
4,decode,up,3,blk.3.ffn_up_exps.weight,31,30,240,101,1348730880,567590912,3298770944,0.42083333333333334,0.42083333333333334,2.4458333333333333,3.4458333333333333,0.0,0.13156085021351988
4,decode,gate,3,blk.3.ffn_gate_exps.weight,31,30,240,101,1348730880,567590912,3298770944,0.42083333333333334,0.42083333333333334,2.4458333333333333,3.4458333333333333,0.0,0.13156085021351988
4,decode,down,3,blk.3.ffn_down_exps.weight,31,30,240,101,1513881600,637091840,3702702080,0.42083333333333334,0.42083333333333334,2.4458333333333333,3.4458333333333333,0.0,0.13156085021351988
4,decode,up,4,blk.4.ffn_up_exps.weight,31,30,240,107,1348730880,601309184,3321249792,0.44583333333333336,0.44583333333333336,2.4625,3.4625,0.0,0.14423710891223615
4,decode,gate,4,blk.4.ffn_gate_exps.weight,31,30,240,107,1348730880,601309184,3321249792,0.44583333333333336,0.44583333333333336,2.4625,3.4625,0.0,0.14423710891223615
4,decode,down,4,blk.4.ffn_down_exps.weight,31,30,240,107,1871708160,834469888,4609081344,0.44583333333333336,0.44583333333333336,2.4625,3.4625,0.0,0.14423710891223615
4,decode,up,5,blk.5.ffn_up_exps.weight,31,30,240,83,1348730880,466436096,3748347904,0.3458333333333333,0.3458333333333333,2.779166666666667,3.779166666666667,0.0,0.09647366846639707
4,decode,gate,5,blk.5.ffn_gate_exps.weight,31,30,240,83,1348730880,466436096,3748347904,0.3458333333333333,0.3458333333333333,2.779166666666667,3.779166666666667,0.0,0.09647366846639707
4,decode,down,5,blk.5.ffn_down_exps.weight,31,30,240,83,1513881600,523550720,4207329280,0.3458333333333333,0.3458333333333333,2.779166666666667,3.779166666666667,0.0,0.09647366846639707
4,decode,up,6,blk.6.ffn_up_exps.weight,31,30,240,126,1348730880,708083712,2905391104,0.525,0.525,2.154166666666667,3.154166666666667,0.0,0.17646029032257288
4,decode,gate,6,blk.6.ffn_gate_exps.weight,31,30,240,126,1348730880,708083712,2905391104,0.525,0.525,2.154166666666667,3.154166666666667,0.0,0.17646029032257288
4,decode,up,7,blk.7.ffn_up_exps.weight,31,30,240,130,1348730880,730562560,2826715136,0.5416666666666666,0.5416666666666666,2.095833333333333,3.095833333333333,0.0,0.17602761010806994
4,decode,gate,7,blk.7.ffn_gate_exps.weight,31,30,240,130,1128529920,611287040,2365210624,0.5416666666666666,0.5416666666666666,2.095833333333333,3.095833333333333,0.0,0.17602761010806994
4,decode,up,8,blk.8.ffn_up_exps.weight,31,30,240,131,1348730880,736182272,2703081472,0.5458333333333333,0.5458333333333333,2.004166666666667,3.004166666666667,0.0,0.18928016768681732
4,decode,gate,8,blk.8.ffn_gate_exps.weight,31,30,240,131,1128529920,615989248,2261762048,0.5458333333333333,0.5458333333333333,2.004166666666667,3.004166666666667,0.0,0.18928016768681732
4,decode,up,9,blk.9.ffn_up_exps.weight,31,30,240,117,1348730880,657506304,3040264192,0.4875,0.4875,2.254166666666667,3.254166666666667,0.0,0.1524094452486708
4,decode,gate,9,blk.9.ffn_gate_exps.weight,31,30,240,117,1128529920,550158336,2543894528,0.4875,0.4875,2.254166666666667,3.254166666666667,0.0,0.1524094452486708
4,decode,up,10,blk.10.ffn_up_exps.weight,31,30,240,112,1128529920,526647296,2656747520,0.4666666666666667,0.4666666666666667,2.3541666666666665,3.3541666666666665,0.0,0.15146831452538725
4,decode,gate,10,blk.10.ffn_gate_exps.weight,31,30,240,112,1128529920,526647296,2656747520,0.4666666666666667,0.4666666666666667,2.3541666666666665,3.3541666666666665,0.0,0.15146831452538725
4,decode,up,11,blk.11.ffn_up_exps.weight,31,30,240,146,1128529920,686522368,2083078144,0.6083333333333333,0.6083333333333333,1.8458333333333334,2.845833333333333,0.0,0.22335785595868832
4,decode,gate,11,blk.11.ffn_gate_exps.weight,31,30,240,146,1128529920,686522368,2083078144,0.6083333333333333,0.6083333333333333,1.8458333333333334,2.845833333333333,0.0,0.22335785595868832
4,decode,down,11,blk.11.ffn_down_exps.weight,31,30,240,146,1513881600,920944640,2794373120,0.6083333333333333,0.6083333333333333,1.8458333333333334,2.845833333333333,0.0,0.22335785595868832
4,decode,up,12,blk.12.ffn_up_exps.weight,31,30,240,113,1128529920,531349504,2539192320,0.4708333333333333,0.4708333333333333,2.25,3.25,0.0,0.15211923857172327
4,decode,gate,12,blk.12.ffn_gate_exps.weight,31,30,240,113,1128529920,531349504,2539192320,0.4708333333333333,0.4708333333333333,2.25,3.25,0.0,0.15211923857172327
4,decode,down,12,blk.12.ffn_down_exps.weight,31,30,240,113,1513881600,712785920,3406233600,0.4708333333333333,0.4708333333333333,2.25,3.25,0.0,0.15211923857172327
4,decode,up,13,blk.13.ffn_up_exps.weight,31,30,240,148,1128529920,695926784,1993736192,0.6166666666666667,0.6166666666666667,1.7666666666666666,2.7666666666666666,0.0,0.2323276411274123
4,decode,gate,13,blk.13.ffn_gate_exps.weight,31,30,240,148,1128529920,695926784,1993736192,0.6166666666666667,0.6166666666666667,1.7666666666666666,2.7666666666666666,0.0,0.2323276411274123
4,decode,down,13,blk.13.ffn_down_exps.weight,31,30,240,148,1513881600,933560320,2674524160,0.6166666666666667,0.6166666666666667,1.7666666666666666,2.7666666666666666,0.0,0.2323276411274123
4,decode,up,14,blk.14.ffn_up_exps.weight,31,30,240,146,1128529920,686522368,2040758272,0.6083333333333333,0.6083333333333333,1.8083333333333333,2.808333333333333,0.0,0.2225777992806978
4,decode,gate,14,blk.14.ffn_gate_exps.weight,31,30,240,146,1348730880,820477952,2438955008,0.6083333333333333,0.6083333333333333,1.8083333333333333,2.808333333333333,0.0,0.2225777992806978
4,decode,down,14,blk.14.ffn_down_exps.weight,31,30,240,146,1513881600,920944640,2737602560,0.6083333333333333,0.6083333333333333,1.8083333333333333,2.808333333333333,0.0,0.2225777992806978
4,decode,up,15,blk.15.ffn_up_exps.weight,31,30,240,141,1128529920,663011328,2101886976,0.5875,0.5875,1.8625,2.8625,0.0,0.21424552357214313
4,decode,gate,15,blk.15.ffn_gate_exps.weight,31,30,240,141,1128529920,663011328,2101886976,0.5875,0.5875,1.8625,2.8625,0.0,0.21424552357214313
4,decode,up,16,blk.16.ffn_up_exps.weight,31,30,240,119,1128529920,559562752,2473361408,0.49583333333333335,0.49583333333333335,2.191666666666667,3.191666666666667,0.0,0.16209067570145855
4,decode,gate,16,blk.16.ffn_gate_exps.weight,31,30,240,119,1128529920,559562752,2473361408,0.49583333333333335,0.49583333333333335,2.191666666666667,3.191666666666667,0.0,0.16209067570145855
4,decode,down,16,blk.16.ffn_down_exps.weight,31,30,240,119,1871708160,928055296,4102160384,0.49583333333333335,0.49583333333333335,2.191666666666667,3.191666666666667,0.0,0.16209067570145855
4,decode,up,17,blk.17.ffn_up_exps.weight,31,30,240,135,1128529920,634798080,2252357632,0.5625,0.5625,1.9958333333333333,2.995833333333333,0.0,0.19645652903762925
4,decode,gate,17,blk.17.ffn_gate_exps.weight,31,30,240,135,1128529920,634798080,2252357632,0.5625,0.5625,1.9958333333333333,2.995833333333333,0.0,0.19645652903762925
4,decode,down,17,blk.17.ffn_down_exps.weight,31,30,240,135,1513881600,851558400,3021455360,0.5625,0.5625,1.9958333333333333,2.995833333333333,0.0,0.19645652903762925
4,decode,up,18,blk.18.ffn_up_exps.weight,31,30,240,130,1128529920,611287040,2322890752,0.5416666666666666,0.5416666666666666,2.058333333333333,3.058333333333333,0.0,0.18258323605507912
4,decode,gate,18,blk.18.ffn_gate_exps.weight,31,30,240,130,1128529920,611287040,2322890752,0.5416666666666666,0.5416666666666666,2.058333333333333,3.058333333333333,0.0,0.18258323605507912
4,decode,up,19,blk.19.ffn_up_exps.weight,31,30,240,130,1128529920,611287040,2285273088,0.5416666666666666,0.5416666666666666,2.025,3.025,0.0,0.188320998390513
4,decode,gate,19,blk.19.ffn_gate_exps.weight,31,30,240,130,1128529920,611287040,2285273088,0.5416666666666666,0.5416666666666666,2.025,3.025,0.0,0.188320998390513
4,decode,down,19,blk.19.ffn_down_exps.weight,31,30,240,130,1871708160,1013841920,3790209024,0.5416666666666666,0.5416666666666666,2.025,3.025,0.0,0.188320998390513
4,decode,up,20,blk.20.ffn_up_exps.weight,31,30,240,139,1128529920,653606912,2280570880,0.5791666666666667,0.5791666666666667,2.0208333333333335,3.0208333333333335,0.0,0.19574944330486294
4,decode,gate,20,blk.20.ffn_gate_exps.weight,31,30,240,139,1128529920,653606912,2280570880,0.5791666666666667,0.5791666666666667,2.0208333333333335,3.0208333333333335,0.0,0.19574944330486294
4,decode,down,20,blk.20.ffn_down_exps.weight,31,30,240,139,1871708160,1084030976,3782410240,0.5791666666666667,0.5791666666666667,2.0208333333333335,3.0208333333333335,0.0,0.19574944330486294
4,decode,up,21,blk.21.ffn_up_exps.weight,31,30,240,141,1128529920,663011328,2144206848,0.5875,0.5875,1.9,2.9,0.0,0.21040093586748013
4,decode,gate,21,blk.21.ffn_gate_exps.weight,31,30,240,141,1128529920,663011328,2144206848,0.5875,0.5875,1.9,2.9,0.0,0.21040093586748013
4,decode,down,21,blk.21.ffn_down_exps.weight,31,30,240,141,1871708160,1099628544,3556245504,0.5875,0.5875,1.9,2.9,0.0,0.21040093586748013
4,decode,up,22,blk.22.ffn_up_exps.weight,31,30,240,140,1128529920,658309120,2195931136,0.5833333333333334,0.5833333333333334,1.9458333333333333,2.9458333333333333,0.0,0.20531200398943739
4,decode,gate,22,blk.22.ffn_gate_exps.weight,31,30,240,140,1128529920,658309120,2195931136,0.5833333333333334,0.5833333333333334,1.9458333333333333,2.9458333333333333,0.0,0.20531200398943739
4,decode,down,22,blk.22.ffn_down_exps.weight,31,30,240,140,1871708160,1091829760,3642032128,0.5833333333333334,0.5833333333333334,1.9458333333333333,2.9458333333333333,0.0,0.20531200398943739
4,decode,up,23,blk.23.ffn_up_exps.weight,31,30,240,126,1128529920,592478208,2473361408,0.525,0.525,2.191666666666667,3.191666666666667,0.0,0.17145351961843988
4,decode,gate,23,blk.23.ffn_gate_exps.weight,31,30,240,126,1128529920,592478208,2473361408,0.525,0.525,2.191666666666667,3.191666666666667,0.0,0.17145351961843988
4,decode,down,23,blk.23.ffn_down_exps.weight,31,30,240,126,1871708160,982646784,4102160384,0.525,0.525,2.191666666666667,3.191666666666667,0.0,0.17145351961843988
4,decode,up,24,blk.24.ffn_up_exps.weight,31,30,240,117,1128529920,550158336,2637938688,0.4875,0.4875,2.3375,3.3375,0.0,0.14897502200263318
4,decode,gate,24,blk.24.ffn_gate_exps.weight,31,30,240,117,1128529920,550158336,2637938688,0.4875,0.4875,2.3375,3.3375,0.0,0.14897502200263318
4,decode,down,24,blk.24.ffn_down_exps.weight,31,30,240,117,1871708160,912457728,4375117824,0.4875,0.4875,2.3375,3.3375,0.0,0.14897502200263318
4,decode,up,25,blk.25.ffn_up_exps.weight,31,30,240,120,1128529920,564264960,2492170240,0.5,0.5,2.2083333333333335,3.2083333333333335,0.0,0.16616685387155455
4,decode,gate,25,blk.25.ffn_gate_exps.weight,31,30,240,120,1128529920,564264960,2492170240,0.5,0.5,2.2083333333333335,3.2083333333333335,0.0,0.16616685387155455
4,decode,down,25,blk.25.ffn_down_exps.weight,31,30,240,120,1871708160,935854080,4133355520,0.5,0.5,2.2083333333333335,3.2083333333333335,0.0,0.16616685387155455
4,decode,up,26,blk.26.ffn_up_exps.weight,31,30,240,124,1128529920,583073792,2379317248,0.5166666666666667,0.5166666666666667,2.1083333333333334,3.1083333333333334,0.0,0.1717520493641992
4,decode,gate,26,blk.26.ffn_gate_exps.weight,31,30,240,124,1128529920,583073792,2379317248,0.5166666666666667,0.5166666666666667,2.1083333333333334,3.1083333333333334,0.0,0.1717520493641992
4,decode,down,26,blk.26.ffn_down_exps.weight,31,30,240,124,1871708160,967049216,3946184704,0.5166666666666667,0.5166666666666667,2.1083333333333334,3.1083333333333334,0.0,0.1717520493641992
4,decode,up,27,blk.27.ffn_up_exps.weight,31,30,240,130,1128529920,611287040,2407530496,0.5416666666666666,0.5416666666666666,2.1333333333333333,3.1333333333333333,0.0,0.1805056754608229
4,decode,gate,27,blk.27.ffn_gate_exps.weight,31,30,240,130,1128529920,611287040,2407530496,0.5416666666666666,0.5416666666666666,2.1333333333333333,3.1333333333333333,0.0,0.1805056754608229
4,decode,down,27,blk.27.ffn_down_exps.weight,31,30,240,130,1513881600,820019200,3229614080,0.5416666666666666,0.5416666666666666,2.1333333333333333,3.1333333333333333,0.0,0.1805056754608229
4,decode,up,28,blk.28.ffn_up_exps.weight,31,30,240,111,1128529920,521945088,2703769600,0.4625,0.4625,2.3958333333333335,3.3958333333333335,0.0,0.13862915440184473
4,decode,gate,28,blk.28.ffn_gate_exps.weight,31,30,240,111,1348730880,623788032,3231334400,0.4625,0.4625,2.3958333333333335,3.3958333333333335,0.0,0.13862915440184473
4,decode,down,28,blk.28.ffn_down_exps.weight,31,30,240,111,1513881600,700170240,3627008000,0.4625,0.4625,2.3958333333333335,3.3958333333333335,0.0,0.13862915440184473
4,decode,up,29,blk.29.ffn_up_exps.weight,31,30,240,109,1128529920,512540672,2788409344,0.45416666666666666,0.45416666666666666,2.470833333333333,3.470833333333333,0.0,0.13813026464148356
4,decode,gate,29,blk.29.ffn_gate_exps.weight,31,30,240,109,1348730880,612548608,3332489216,0.45416666666666666,0.45416666666666666,2.470833333333333,3.470833333333333,0.0,0.13813026464148356
4,decode,down,29,blk.29.ffn_down_exps.weight,31,30,240,109,1513881600,687554560,3740549120,0.45416666666666666,0.45416666666666666,2.470833333333333,3.470833333333333,0.0,0.13813026464148356
4,decode,up,30,blk.30.ffn_up_exps.weight,31,30,240,130,1128529920,611287040,2322890752,0.5416666666666666,0.5416666666666666,2.058333333333333,3.058333333333333,0.0,0.18546845054272879
4,decode,gate,30,blk.30.ffn_gate_exps.weight,31,30,240,130,1348730880,730562560,2776137728,0.5416666666666666,0.5416666666666666,2.058333333333333,3.058333333333333,0.0,0.18546845054272879
4,decode,down,30,blk.30.ffn_down_exps.weight,31,30,240,130,1513881600,820019200,3116072960,0.5416666666666666,0.5416666666666666,2.058333333333333,3.058333333333333,0.0,0.18546845054272879
4,decode,up,31,blk.31.ffn_up_exps.weight,31,30,240,128,1128529920,601882624,2360508416,0.5333333333333333,0.5333333333333333,2.091666666666667,3.091666666666667,0.0,0.17900890740588002
4,decode,gate,31,blk.31.ffn_gate_exps.weight,31,30,240,128,1348730880,719323136,2821095424,0.5333333333333333,0.5333333333333333,2.091666666666667,3.091666666666667,0.0,0.17900890740588002
4,decode,down,31,blk.31.ffn_down_exps.weight,31,30,240,128,1513881600,807403520,3166535680,0.5333333333333333,0.5333333333333333,2.091666666666667,3.091666666666667,0.0,0.17900890740588002
4,decode,up,32,blk.32.ffn_up_exps.weight,31,30,240,118,1128529920,554860544,2459254784,0.49166666666666664,0.49166666666666664,2.1791666666666667,3.1791666666666667,0.0,0.16190007025670716
4,decode,gate,32,blk.32.ffn_gate_exps.weight,31,30,240,118,1348730880,663126016,2939109376,0.49166666666666664,0.49166666666666664,2.1791666666666667,3.1791666666666667,0.0,0.16190007025670716
4,decode,down,32,blk.32.ffn_down_exps.weight,31,30,240,118,1513881600,744325120,3299000320,0.49166666666666664,0.49166666666666664,2.1791666666666667,3.1791666666666667,0.0,0.16190007025670716
4,decode,up,33,blk.33.ffn_up_exps.weight,31,30,240,126,1128529920,592478208,2355806208,0.525,0.525,2.0875,3.0875,0.0,0.17345274449947115
4,decode,gate,33,blk.33.ffn_gate_exps.weight,31,30,240,126,1348730880,708083712,2815475712,0.525,0.525,2.0875,3.0875,0.0,0.17345274449947115
4,decode,down,33,blk.33.ffn_down_exps.weight,31,30,240,126,1513881600,794787840,3160227840,0.525,0.525,2.0875,3.0875,0.0,0.17345274449947115
4,decode,up,34,blk.34.ffn_up_exps.weight,31,30,240,131,1128529920,615989248,2257059840,0.5458333333333333,0.5458333333333333,2.0,3.0,0.0,0.19128136055289585
4,decode,gate,34,blk.34.ffn_gate_exps.weight,31,30,240,131,1348730880,736182272,2697461760,0.5458333333333333,0.5458333333333333,2.0,3.0,0.0,0.19128136055289585
4,decode,down,34,blk.34.ffn_down_exps.weight,31,30,240,131,1513881600,826327040,3027763200,0.5458333333333333,0.5458333333333333,2.0,3.0,0.0,0.19128136055289585
