scope,prompt,top_k,kind,calls,predictable_call_ratio,actual_events,recall,precision,byte_recall,predicted_to_actual_byte_ratio
aggregate,all,256,all,11520,1.0,113571,0.5832474839527696,0.04523700255687406,0.5835822034626498,12.904945694512666
aggregate,all,256,down,3840,1.0,37857,0.5832474839527696,0.04523700255687406,0.5855280761269166,12.870585572893209
aggregate,all,256,gate,3840,1.0,37857,0.5832474839527696,0.04523700255687406,0.5806364270425799,12.92645964251461
aggregate,all,256,up,3840,1.0,37857,0.5832474839527696,0.04523700255687406,0.584059488548405,12.929543822583309
fold,dev_france_regression,256,all,5760,1.0,57837,0.557809014990404,0.04495819397993311,0.5583139137017306,12.419338285150173
fold,dev_france_regression,256,down,1920,1.0,19279,0.557809014990404,0.04495819397993311,0.5598836130158921,12.370719907001954
fold,dev_france_regression,256,gate,1920,1.0,19279,0.557809014990404,0.04495819397993311,0.5554667022578333,12.452015293733675
fold,dev_france_regression,256,up,1920,1.0,19279,0.557809014990404,0.04495819397993311,0.5592092240997213,12.45170887497799
fold,dev_intelligence_general,256,all,5760,1.0,55734,0.6096458176337604,0.04550494985857547,0.6098053304466545,13.408903219164028
fold,dev_intelligence_general,256,down,1920,1.0,18578,0.6096458176337604,0.04550494985857547,0.6121346697358356,13.389205228677804
