seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
163,264.169,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
164,264.169,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
165,264.169,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
166,264.169,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
167,264.170,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
168,264.170,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
169,264.170,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
170,264.170,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
171,264.170,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
172,264.170,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
173,264.170,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
174,264.170,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
175,264.170,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
176,264.170,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
177,264.170,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
178,264.170,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
179,264.170,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
180,264.171,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
181,264.171,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
182,264.171,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
183,264.171,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
184,264.171,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
185,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
186,264.172,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
187,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
188,264.172,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
189,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
190,264.172,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
191,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
192,264.172,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
193,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
194,264.172,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
195,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
196,264.172,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
197,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
198,264.172,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
199,264.172,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
200,264.173,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
201,264.173,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
202,264.173,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
203,264.173,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
204,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
205,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
206,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
207,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
208,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,166,4030464,0,0,0,0.000
209,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,233,4030464,0,0,0,0.000
210,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,233,4030464,0,0,0,0.000
211,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,15,4030464,0,0,0,0.000
212,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,15,4030464,0,0,0,0.000
213,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,174,4030464,0,0,0,0.000
214,264.174,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
215,264.174,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
