seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
2405,1513.413,cpu_up_route,blk.28.ffn_up_exps.weight,239,4030464,0,0,0,0.000
2406,1513.413,cpu_gate_route,blk.28.ffn_gate_exps.weight,239,4030464,0,0,0,0.000
2407,1513.414,cpu_up_route,blk.28.ffn_up_exps.weight,23,4030464,0,0,0,0.000
2408,1513.414,cpu_gate_route,blk.28.ffn_gate_exps.weight,23,4030464,0,0,0,0.000
2409,1513.414,cpu_up_route,blk.28.ffn_up_exps.weight,23,4030464,0,0,0,0.000
2410,1513.414,cpu_gate_route,blk.28.ffn_gate_exps.weight,23,4030464,0,0,0,0.000
2411,1513.414,cpu_up_route,blk.28.ffn_up_exps.weight,23,4030464,0,0,0,0.000
2412,1513.414,cpu_gate_route,blk.28.ffn_gate_exps.weight,23,4030464,0,0,0,0.000
2413,1513.414,cpu_up_route,blk.28.ffn_up_exps.weight,23,4030464,0,0,0,0.000
2414,1513.414,cpu_gate_route,blk.28.ffn_gate_exps.weight,23,4030464,0,0,0,0.000
2415,1513.414,cpu_up_route,blk.28.ffn_up_exps.weight,23,4030464,0,0,0,0.000
2416,1513.414,cpu_gate_route,blk.28.ffn_gate_exps.weight,23,4030464,0,0,0,0.000
2417,1513.414,cpu_up_route,blk.28.ffn_up_exps.weight,134,4030464,0,0,0,0.000
2418,1513.417,cpu_gate_route,blk.28.ffn_gate_exps.weight,134,4030464,0,0,0,0.000
2419,1513.417,cpu_up_route,blk.28.ffn_up_exps.weight,94,4030464,0,0,0,0.000
2420,1513.417,cpu_gate_route,blk.28.ffn_gate_exps.weight,94,4030464,0,0,0,0.000
2421,1513.418,cpu_up_route,blk.28.ffn_up_exps.weight,94,4030464,0,0,0,0.000
2422,1513.418,cpu_gate_route,blk.28.ffn_gate_exps.weight,94,4030464,0,0,0,0.000
2423,1513.418,cpu_up_route,blk.28.ffn_up_exps.weight,22,4030464,0,0,0,0.000
2424,1513.418,cpu_gate_route,blk.28.ffn_gate_exps.weight,22,4030464,0,0,0,0.000
2425,1513.418,cpu_up_route,blk.28.ffn_up_exps.weight,142,4030464,0,0,0,0.000
2426,1513.418,cpu_gate_route,blk.28.ffn_gate_exps.weight,142,4030464,0,0,0,0.000
2427,1513.418,cpu_up_route,blk.28.ffn_up_exps.weight,142,4030464,0,0,0,0.000
2428,1513.418,cpu_gate_route,blk.28.ffn_gate_exps.weight,142,4030464,0,0,0,0.000
2429,1513.418,cpu_up_route,blk.28.ffn_up_exps.weight,42,4030464,0,0,0,0.000
2430,1513.418,cpu_gate_route,blk.28.ffn_gate_exps.weight,42,4030464,0,0,0,0.000
2431,1513.419,cpu_up_route,blk.28.ffn_up_exps.weight,42,4030464,0,0,0,0.000
2432,1513.419,cpu_gate_route,blk.28.ffn_gate_exps.weight,42,4030464,0,0,0,0.000
2433,1513.419,cpu_up_route,blk.28.ffn_up_exps.weight,52,4030464,0,0,0,0.000
2434,1513.419,cpu_gate_route,blk.28.ffn_gate_exps.weight,52,4030464,0,0,0,0.000
