scope,key,threshold,rows,skip_block_ratio,skip_value_ratio,mean_l2_abs,mean_l2_rel,max_l2_rel,max_abs_err,mean_abs_err,mean_exact_l2
layer_expert,55:195:blk.55.ffn_down_exps.weight,0.1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99398347096774
layer_expert,55:196:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4271453
layer_expert,55:198:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6896335
layer_expert,55:1:blk.55.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.610714755555556
layer_expert,55:200:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6947791
layer_expert,55:201:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6370237
layer_expert,55:205:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.018520133333334
layer_expert,55:207:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0694052
layer_expert,55:208:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.941295966666667
layer_expert,55:209:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87256635
layer_expert,55:20:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.489869499999998
layer_expert,55:211:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8314979
layer_expert,55:217:blk.55.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.981458955
layer_expert,55:218:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6287809
layer_expert,55:219:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2107097
layer_expert,55:21:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1219776
layer_expert,55:220:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3242988
layer_expert,55:221:blk.55.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18739065142857
layer_expert,55:225:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6727104
layer_expert,55:226:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.578678199999999
layer_expert,55:228:blk.55.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03785018888889
layer_expert,55:229:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714459
layer_expert,55:230:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14655788
layer_expert,55:235:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.800714
layer_expert,55:236:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.233145266666668
layer_expert,55:237:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.641365216666665
layer_expert,55:238:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.670460933333333
layer_expert,55:239:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7151691
layer_expert,55:240:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68314325
layer_expert,55:241:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5493508
layer_expert,55:246:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51342955
layer_expert,55:247:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.725718615000002
layer_expert,55:24:blk.55.ffn_down_exps.weight,0.1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.132037692857146
layer_expert,55:253:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58614528
layer_expert,55:257:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0266424
layer_expert,55:258:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5009208
layer_expert,55:259:blk.55.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.366264279999996
layer_expert,55:25:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8589998
layer_expert,55:262:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.976213725
layer_expert,55:263:blk.55.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.66433288
layer_expert,55:264:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59457775
layer_expert,55:265:blk.55.ffn_down_exps.weight,0.1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.831314038461535
layer_expert,55:269:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89651848
layer_expert,55:270:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8466275
layer_expert,55:271:blk.55.ffn_down_exps.weight,0.1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.19885123571428
layer_expert,55:275:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.322206292499999
layer_expert,55:276:blk.55.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86937324
layer_expert,55:277:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7562534
layer_expert,55:278:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.074666466666665
layer_expert,55:279:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70147076
layer_expert,55:27:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3763059
layer_expert,55:280:blk.55.ffn_down_exps.weight,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17452633
layer_expert,55:281:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2486569
layer_expert,55:283:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92077265
layer_expert,55:284:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7370092
layer_expert,55:287:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11949805
layer_expert,55:288:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.084914325000002
layer_expert,55:28:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2763221
layer_expert,55:290:blk.55.ffn_down_exps.weight,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.11808979
layer_expert,55:291:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6479707
layer_expert,55:294:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9380853
layer_expert,55:297:blk.55.ffn_down_exps.weight,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.37192481
layer_expert,55:2:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.229195933333333
layer_expert,55:300:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.187690766666668
layer_expert,55:301:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.175038433333334
layer_expert,55:302:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.025546
layer_expert,55:303:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7453061
layer_expert,55:305:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20685697
layer_expert,55:306:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3015697
layer_expert,55:308:blk.55.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5709640875
layer_expert,55:309:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55882425
layer_expert,55:312:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.893351205
layer_expert,55:313:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7286584
layer_expert,55:315:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9927035
layer_expert,55:316:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5645162
layer_expert,55:317:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89949483
layer_expert,55:318:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.233459666666667
layer_expert,55:31:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.855328785000001
layer_expert,55:322:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4664448
layer_expert,55:324:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12419508
layer_expert,55:325:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34810845
layer_expert,55:327:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.689631166666667
layer_expert,55:32:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0127877
layer_expert,55:330:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7370371
layer_expert,55:334:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0813886075
layer_expert,55:336:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15608565
layer_expert,55:339:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32602834
layer_expert,55:342:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3243405
layer_expert,55:343:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.909185149999999
layer_expert,55:344:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.129725933333333
layer_expert,55:346:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7886703
layer_expert,55:347:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99460225
layer_expert,55:350:blk.55.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.760933988888887
layer_expert,55:352:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7277908
layer_expert,55:357:blk.55.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.727650528571429
layer_expert,55:35:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.691089550000001
layer_expert,55:362:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.191625325
layer_expert,55:364:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1924752
layer_expert,55:366:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7670438
layer_expert,55:368:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6137036
layer_expert,55:369:blk.55.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07071715111111
layer_expert,55:375:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3853322
layer_expert,55:376:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8594802
layer_expert,55:377:blk.55.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.73590866
layer_expert,55:378:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.040249826666667
layer_expert,55:383:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3926854
layer_expert,55:38:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2495134
layer_expert,55:3:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1869622
layer_expert,55:40:blk.55.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.545879644
layer_expert,55:42:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46396142
layer_expert,55:43:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.621366366666667
layer_expert,55:44:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5665539
layer_expert,55:45:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4786154
layer_expert,55:47:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.115770666666668
layer_expert,55:49:blk.55.ffn_down_exps.weight,0.1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.950937642857134
layer_expert,55:4:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59720695
layer_expert,55:50:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9696085
layer_expert,55:51:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3669019
layer_expert,55:53:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.139176933333333
layer_expert,55:54:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.999165099999999
layer_expert,55:55:blk.55.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.641777400000002
layer_expert,55:56:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63407165
layer_expert,55:59:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06628877
layer_expert,55:60:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.30101994
layer_expert,55:63:blk.55.ffn_down_exps.weight,0.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5599476625
layer_expert,55:6:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26331365
layer_expert,55:70:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9727016
layer_expert,55:71:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0813531
layer_expert,55:75:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5008291
layer_expert,55:78:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.005414700000003
layer_expert,55:7:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4658451
layer_expert,55:80:blk.55.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.98327217142857
layer_expert,55:81:blk.55.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08186644
layer_expert,55:84:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.624468
layer_expert,55:87:blk.55.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.294814866666666
layer_expert,55:88:blk.55.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.215817795
layer_expert,55:89:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0802088
layer_expert,55:8:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.173141325
layer_expert,55:90:blk.55.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.144828366666665
layer_expert,55:96:blk.55.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8899210925
layer_expert,55:98:blk.55.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.082809
layer_expert,55:9:blk.55.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.886674957142857
layer_expert,56:0:blk.56.ffn_down_exps.weight,0.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.575460142857146
layer_expert,56:104:blk.56.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8736324
layer_expert,56:105:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.43593495
layer_expert,56:106:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23748895
layer_expert,56:107:blk.56.ffn_down_exps.weight,0.1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.836361572727274
layer_expert,56:10:blk.56.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.601901133333334
layer_expert,56:112:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2685114
layer_expert,56:116:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6985023
layer_expert,56:11:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.523481625
layer_expert,56:120:blk.56.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.335911188888888
layer_expert,56:121:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0661703
layer_expert,56:127:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8743327
layer_expert,56:131:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8174176
layer_expert,56:132:blk.56.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.110173033333334
layer_expert,56:133:blk.56.ffn_down_exps.weight,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18293545
layer_expert,56:135:blk.56.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.391513066666667
layer_expert,56:137:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.428358450000001
layer_expert,56:140:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8858075
layer_expert,56:144:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.834272375
layer_expert,56:145:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1039423
layer_expert,56:147:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.12023495
layer_expert,56:148:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.765538249999999
layer_expert,56:149:blk.56.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662841816666665
layer_expert,56:150:blk.56.ffn_down_exps.weight,0.1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994873643333333
layer_expert,56:153:blk.56.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.384858466666666
layer_expert,56:155:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3659317
layer_expert,56:157:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.660783725
layer_expert,56:15:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9637342
layer_expert,56:160:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9401344
layer_expert,56:161:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9184755
layer_expert,56:163:blk.56.ffn_down_exps.weight,0.1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.351959200000001
layer_expert,56:164:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.133794299999998
layer_expert,56:165:blk.56.ffn_down_exps.weight,0.1,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07763106060606
layer_expert,56:168:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3647826
layer_expert,56:16:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3254139
layer_expert,56:170:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.378242625
layer_expert,56:171:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1823351
layer_expert,56:172:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.596929575
layer_expert,56:173:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.606036
layer_expert,56:177:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.064115925000003
layer_expert,56:178:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6467881
layer_expert,56:17:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6449393
layer_expert,56:180:blk.56.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6923613
layer_expert,56:181:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4186157
layer_expert,56:182:blk.56.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.164378733333333
layer_expert,56:184:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79504408
layer_expert,56:185:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.738460727500001
layer_expert,56:187:blk.56.ffn_down_exps.weight,0.1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7397113
layer_expert,56:188:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8051637
layer_expert,56:191:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.607083
layer_expert,56:193:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79133721
layer_expert,56:195:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42978909
layer_expert,56:196:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5090228
layer_expert,56:199:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.44611235
layer_expert,56:200:blk.56.ffn_down_exps.weight,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.531428325
layer_expert,56:201:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.677821
layer_expert,56:202:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1375088
layer_expert,56:204:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5771947
layer_expert,56:205:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7545394
layer_expert,56:207:blk.56.ffn_down_exps.weight,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1429059
layer_expert,56:209:blk.56.ffn_down_exps.weight,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.898942555
layer_expert,56:214:blk.56.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.665988066666667
layer_expert,56:216:blk.56.ffn_down_exps.weight,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7272387
