call,seq_id,pos,n_tokens,n_seq_tokens,source_layer,target_layer,kind,topk,ne0,ne1,record_us,values
4,0,21,1,1,18,19,pred,4,4,1,963,64|269|180|146
4,0,21,1,1,18,18,actual,8,8,1,963,143|211|17|10|257|253|157|1
4,0,21,1,1,19,20,pred,4,4,1,963,152|370|248|241
4,0,21,1,1,19,19,actual,8,8,1,963,64|269|180|24|146|316|311|168
4,0,21,1,1,20,21,pred,4,4,1,963,197|3|173|205
4,0,21,1,1,20,20,actual,8,8,1,963,152|370|248|55|264|241|168|151
4,0,21,1,1,21,22,pred,4,4,1,963,46|137|195|319
4,0,21,1,1,21,21,actual,8,8,1,963,197|3|173|119|205|338|83|89
4,0,21,1,1,22,23,pred,4,4,1,963,270|78|105|90
4,0,21,1,1,22,22,actual,8,8,1,963,137|46|260|319|2|123|235|195
4,0,21,1,1,23,24,pred,4,4,1,963,43|101|177|364
4,0,21,1,1,23,23,actual,8,8,1,963,270|78|105|90|177|179|268|315
4,0,21,1,1,24,25,pred,4,4,1,963,52|235|191|131
4,0,21,1,1,24,24,actual,8,8,1,963,43|101|177|199|364|269|12|215
4,0,21,1,1,25,26,pred,4,4,1,963,66|319|176|210
4,0,21,1,1,25,25,actual,8,8,1,963,52|235|131|191|48|283|288|43
4,0,21,1,1,26,27,pred,4,4,1,963,280|27|25|104
4,0,21,1,1,26,26,actual,8,8,1,963,66|319|188|176|213|135|148|210
4,0,21,1,1,27,28,pred,4,4,1,963,32|213|64|264
4,0,21,1,1,27,27,actual,8,8,1,963,280|27|25|104|76|190|99|230
4,0,21,1,1,28,29,pred,4,4,1,963,35|68|126|167
4,0,21,1,1,28,28,actual,8,8,1,963,32|213|64|264|328|99|202|259
4,0,21,1,1,29,30,pred,4,4,1,963,344|204|246|176
4,0,21,1,1,29,29,actual,8,8,1,963,68|35|126|255|167|226|105|242
4,0,21,1,1,30,31,pred,4,4,1,963,218|371|305|281
4,0,21,1,1,30,30,actual,8,8,1,963,344|204|246|29|176|42|77|268
4,0,21,1,1,31,32,pred,4,4,1,963,126|356|92|37
4,0,21,1,1,31,31,actual,8,8,1,963,218|371|91|305|281|383|160|118
4,0,21,1,1,32,33,pred,4,4,1,963,364|277|331|160
4,0,21,1,1,32,32,actual,8,8,1,963,126|356|354|37|111|92|189|237
4,0,21,1,1,33,34,pred,4,4,1,963,339|308|378|233
4,0,21,1,1,33,33,actual,8,8,1,963,364|277|14|160|281|331|129|130
4,0,21,1,1,34,35,pred,4,4,1,963,265|34|294|54
4,0,21,1,1,34,34,actual,8,8,1,963,175|378|308|246|339|233|123|347
4,0,21,1,1,35,36,pred,4,4,1,963,9|369|47|23
4,0,21,1,1,35,35,actual,8,8,1,963,265|34|294|54|182|111|330|377
4,0,21,1,1,36,37,pred,4,4,1,963,356|12|333|111
4,0,21,1,1,36,36,actual,8,8,1,963,9|369|47|23|325|81|157|141
4,0,21,1,1,37,38,pred,4,4,1,963,32|56|187|138
4,0,21,1,1,37,37,actual,8,8,1,963,356|333|111|12|105|22|238|357
4,0,21,1,1,38,39,pred,4,4,1,963,328|378|136|121
4,0,21,1,1,38,38,actual,8,8,1,963,32|56|187|138|51|383|149|263
4,0,21,1,1,39,40,pred,4,4,1,963,48|156|175|86
4,0,21,1,1,39,39,actual,8,8,1,963,378|328|136|121|299|197|344|154
4,0,21,1,1,40,41,pred,4,4,1,963,27|179|122|160
4,0,21,1,1,40,40,actual,8,8,1,963,48|156|86|175|266|340|218|182
4,0,21,1,1,41,42,pred,4,4,1,963,345|301|50|87
4,0,21,1,1,41,41,actual,8,8,1,963,27|179|122|160|140|112|147|19
4,0,21,1,1,42,43,pred,4,4,1,963,230|259|130|203
4,0,21,1,1,42,42,actual,8,8,1,963,345|301|304|285|50|87|368|15
4,0,21,1,1,43,44,pred,4,4,1,963,7|81|283|321
4,0,21,1,1,43,43,actual,8,8,1,963,230|259|130|83|203|340|52|158
4,0,21,1,1,44,45,pred,4,4,1,963,39|2|26|111
4,0,21,1,1,44,44,actual,8,8,1,963,7|81|283|361|321|233|114|280
4,0,21,1,1,45,46,pred,4,4,1,963,176|270|101|31
4,0,21,1,1,45,45,actual,8,8,1,963,39|2|26|298|111|340|73|336
4,0,21,1,1,46,47,pred,4,4,1,963,121|37|381|303
4,0,21,1,1,46,46,actual,8,8,1,963,176|270|101|31|163|269|226|116
4,0,21,1,1,47,48,pred,4,4,1,963,266|51|116|40
4,0,21,1,1,47,47,actual,8,8,1,963,121|37|381|217|239|303|63|77
4,0,21,1,1,48,49,pred,4,4,1,963,102|32|152|119
4,0,21,1,1,48,48,actual,8,8,1,963,266|218|51|40|314|116|185|370
4,0,21,1,1,49,50,pred,4,4,1,963,287|305|11|221
4,0,21,1,1,49,49,actual,8,8,1,963,102|32|152|119|63|358|380|81
4,0,21,1,1,50,51,pred,4,4,1,963,215|331|365|280
4,0,21,1,1,50,50,actual,8,8,1,963,287|11|305|221|328|101|335|115
4,0,21,1,1,51,52,pred,4,4,1,963,166|150|76|229
4,0,21,1,1,51,51,actual,8,8,1,963,215|331|365|154|324|280|103|129
4,0,21,1,1,52,53,pred,4,4,1,963,222|132|182|177
4,0,21,1,1,52,52,actual,8,8,1,963,166|150|76|33|229|128|169|330
4,0,21,1,1,53,54,pred,4,4,1,963,245|169|85|353
4,0,21,1,1,53,53,actual,8,8,1,963,222|182|132|177|48|156|130|351
4,0,21,1,1,54,55,pred,4,4,1,963,231|14|28|196
4,0,21,1,1,54,54,actual,8,8,1,963,245|169|85|353|326|52|72|242
4,0,21,1,1,55,56,pred,4,4,1,963,202|35|66|304
4,0,21,1,1,55,55,actual,8,8,1,963,14|231|28|304|196|164|318|168
4,0,21,1,1,56,57,pred,4,4,1,963,141|286|199|54
4,0,21,1,1,56,56,actual,8,8,1,963,202|66|35|304|316|247|167|170
4,0,21,1,1,57,58,pred,4,4,1,963,320|257|267|204
4,0,21,1,1,57,57,actual,8,8,1,963,141|286|56|199|291|317|379|198
4,0,21,1,1,58,59,pred,4,4,1,963,22|71|206|322
4,0,21,1,1,58,58,actual,8,8,1,963,320|257|204|266|133|72|216|267
4,0,21,1,1,59,60,pred,4,4,1,963,77|375|115|135
4,0,21,1,1,59,59,actual,8,8,1,963,71|22|206|322|11|281|16|268
4,0,21,1,1,60,60,actual,8,8,1,963,77|375|115|45|135|161|184|141
5,0,22,1,1,1,2,pred,4,4,1,966,326|285|246|98
5,0,22,1,1,1,1,actual,8,8,1,966,321|148|93|121|43|197|116|12
5,0,22,1,1,2,3,pred,4,4,1,966,241|79|17|246
5,0,22,1,1,2,2,actual,8,8,1,966,246|326|155|285|72|303|200|345
5,0,22,1,1,3,4,pred,4,4,1,966,139|197|373|116
5,0,22,1,1,3,3,actual,8,8,1,966,79|241|17|246|5|143|21|83
5,0,22,1,1,4,5,pred,4,4,1,966,17|117|95|306
5,0,22,1,1,4,4,actual,8,8,1,966,139|197|53|27|3|344|256|210
5,0,22,1,1,5,6,pred,4,4,1,966,120|286|156|188
5,0,22,1,1,5,5,actual,8,8,1,966,17|117|95|143|197|134|176|332
5,0,22,1,1,6,7,pred,4,4,1,966,8|193|128|14
5,0,22,1,1,6,6,actual,8,8,1,966,120|292|308|268|341|223|324|75
5,0,22,1,1,7,8,pred,4,4,1,966,247|255|223|101
5,0,22,1,1,7,7,actual,8,8,1,966,8|14|193|58|128|335|153|148
5,0,22,1,1,8,9,pred,4,4,1,966,151|51|157|228
5,0,22,1,1,8,8,actual,8,8,1,966,255|247|101|115|223|9|201|18
5,0,22,1,1,9,10,pred,4,4,1,966,35|293|15|200
5,0,22,1,1,9,9,actual,8,8,1,966,151|51|228|157|186|259|287|370
5,0,22,1,1,10,11,pred,4,4,1,966,335|25|170|198
5,0,22,1,1,10,10,actual,8,8,1,966,35|293|15|156|200|47|28|253
5,0,22,1,1,11,12,pred,4,4,1,966,167|103|320|155
5,0,22,1,1,11,11,actual,8,8,1,966,335|25|198|170|215|41|263|295
5,0,22,1,1,12,13,pred,4,4,1,966,269|307|64|303
5,0,22,1,1,12,12,actual,8,8,1,966,103|155|320|167|332|109|342|164
5,0,22,1,1,13,14,pred,4,4,1,966,66|110|60|123
5,0,22,1,1,13,13,actual,8,8,1,966,269|64|307|303|239|123|212|265
5,0,22,1,1,14,15,pred,4,4,1,966,15|374|222|150
5,0,22,1,1,14,14,actual,8,8,1,966,66|60|123|110|137|341|223|187
5,0,22,1,1,15,16,pred,4,4,1,966,196|179|57|188
5,0,22,1,1,15,15,actual,8,8,1,966,15|374|222|13|150|125|267|93
5,0,22,1,1,16,17,pred,4,4,1,966,304|41|150|310
5,0,22,1,1,16,16,actual,8,8,1,966,196|179|103|57|188|357|214|97
5,0,22,1,1,17,18,pred,4,4,1,966,143|211|340|185
5,0,22,1,1,17,17,actual,8,8,1,966,304|41|150|310|120|114|97|111
5,0,22,1,1,18,19,pred,4,4,1,966,180|207|146|27
5,0,22,1,1,18,18,actual,8,8,1,966,143|211|340|268|185|17|289|347
5,0,22,1,1,19,20,pred,4,4,1,966,168|152|42|383
5,0,22,1,1,19,19,actual,8,8,1,966,180|207|24|146|160|168|269|316
5,0,22,1,1,20,21,pred,4,4,1,966,173|264|119|256
5,0,22,1,1,20,20,actual,8,8,1,966,168|152|42|383|232|285|246|113
5,0,22,1,1,21,22,pred,4,4,1,966,137|235|319|93
5,0,22,1,1,21,21,actual,8,8,1,966,264|173|3|256|197|119|33|294
5,0,22,1,1,22,23,pred,4,4,1,966,361|90|39|283
5,0,22,1,1,22,22,actual,8,8,1,966,137|235|319|93|310|362|304|227
5,0,22,1,1,23,24,pred,4,4,1,966,101|275|348|343
5,0,22,1,1,23,23,actual,8,8,1,966,90|361|39|241|283|0|270|252
5,0,22,1,1,24,25,pred,4,4,1,966,283|131|52|124
5,0,22,1,1,24,24,actual,8,8,1,966,101|275|348|248|132|162|343|306
5,0,22,1,1,25,26,pred,4,4,1,966,66|176|197|135
5,0,22,1,1,25,25,actual,8,8,1,966,283|131|52|223|331|124|199|191
5,0,22,1,1,26,27,pred,4,4,1,966,16|381|280|165
5,0,22,1,1,26,26,actual,8,8,1,966,176|66|197|120|135|134|193|44
5,0,22,1,1,27,28,pred,4,4,1,966,32|318|213|138
5,0,22,1,1,27,27,actual,8,8,1,966,16|381|280|165|39|104|295|219
5,0,22,1,1,28,29,pred,4,4,1,966,198|112|29|36
5,0,22,1,1,28,28,actual,8,8,1,966,32|318|213|368|198|138|189|180
5,0,22,1,1,29,30,pred,4,4,1,966,204|344|246|86
5,0,22,1,1,29,29,actual,8,8,1,966,198|112|29|36|242|68|305|333
5,0,22,1,1,30,31,pred,4,4,1,966,371|305|272|218
5,0,22,1,1,30,30,actual,8,8,1,966,204|344|246|86|55|77|45|273
5,0,22,1,1,31,32,pred,4,4,1,966,110|143|308|271
5,0,22,1,1,31,31,actual,8,8,1,966,371|305|218|272|292|118|325|372
5,0,22,1,1,32,33,pred,4,4,1,966,13|258|44|172
5,0,22,1,1,32,32,actual,8,8,1,966,110|354|271|308|143|350|126|189
5,0,22,1,1,33,34,pred,4,4,1,966,339|175|218|178
5,0,22,1,1,33,33,actual,8,8,1,966,13|258|44|172|241|105|133|223
5,0,22,1,1,34,35,pred,4,4,1,966,34|265|54|99
5,0,22,1,1,34,34,actual,8,8,1,966,339|175|286|218|323|123|178|246
5,0,22,1,1,35,36,pred,4,4,1,966,9|32|349|48
5,0,22,1,1,35,35,actual,8,8,1,966,34|265|54|99|348|377|129|374
5,0,22,1,1,36,37,pred,4,4,1,966,111|357|22|369
5,0,22,1,1,36,36,actual,8,8,1,966,9|32|47|349|69|171|331|7
5,0,22,1,1,37,38,pred,4,4,1,966,32|6|56|378
5,0,22,1,1,37,37,actual,8,8,1,966,111|357|22|369|119|12|229|245
5,0,22,1,1,38,39,pred,4,4,1,966,378|214|136|149
5,0,22,1,1,38,38,actual,8,8,1,966,32|56|6|138|378|336|309|246
5,0,22,1,1,39,40,pred,4,4,1,966,48|156|0|32
5,0,22,1,1,39,39,actual,8,8,1,966,378|136|214|44|149|261|328|138
5,0,22,1,1,40,41,pred,4,4,1,966,179|27|112|369
5,0,22,1,1,40,40,actual,8,8,1,966,48|156|0|339|177|140|340|32
5,0,22,1,1,41,42,pred,4,4,1,966,345|270|304|314
5,0,22,1,1,41,41,actual,8,8,1,966,179|27|112|369|46|116|108|147
5,0,22,1,1,42,43,pred,4,4,1,966,259|230|194|27
5,0,22,1,1,42,42,actual,8,8,1,966,345|270|304|314|87|167|80|227
5,0,22,1,1,43,44,pred,4,4,1,966,7|296|81|227
5,0,22,1,1,43,43,actual,8,8,1,966,259|230|194|203|69|27|1|209
5,0,22,1,1,44,45,pred,4,4,1,966,39|298|26|216
5,0,22,1,1,44,44,actual,8,8,1,966,7|296|81|227|280|9|257|114
5,0,22,1,1,45,46,pred,4,4,1,966,176|31|60|270
5,0,22,1,1,45,45,actual,8,8,1,966,39|216|298|26|73|176|108|259
5,0,22,1,1,46,47,pred,4,4,1,966,121|217|381|9
5,0,22,1,1,46,46,actual,8,8,1,966,176|31|60|270|330|96|44|133
5,0,22,1,1,47,48,pred,4,4,1,966,21|101|184|216
5,0,22,1,1,47,47,actual,8,8,1,966,217|121|381|207|9|85|312|63
5,0,22,1,1,48,49,pred,4,4,1,966,32|102|282|236
5,0,22,1,1,48,48,actual,8,8,1,966,21|101|184|314|216|288|38|40
5,0,22,1,1,49,50,pred,4,4,1,966,287|221|53|228
5,0,22,1,1,49,49,actual,8,8,1,966,32|282|236|102|17|81|376|115
5,0,22,1,1,50,51,pred,4,4,1,966,262|154|239|19
5,0,22,1,1,50,50,actual,8,8,1,966,287|221|243|53|228|114|213|30
5,0,22,1,1,51,52,pred,4,4,1,966,82|245|94|322
5,0,22,1,1,51,51,actual,8,8,1,966,262|239|154|19|318|280|192|69
5,0,22,1,1,52,53,pred,4,4,1,966,222|325|132|213
5,0,22,1,1,52,52,actual,8,8,1,966,82|245|94|322|247|330|183|365
5,0,22,1,1,53,54,pred,4,4,1,966,85|245|326|312
5,0,22,1,1,53,53,actual,8,8,1,966,222|132|325|213|12|78|108|221
5,0,22,1,1,54,55,pred,4,4,1,966,196|14|142|304
5,0,22,1,1,54,54,actual,8,8,1,966,85|245|312|326|170|148|257|234
5,0,22,1,1,55,56,pred,4,4,1,966,202|64|80|372
5,0,22,1,1,55,55,actual,8,8,1,966,196|14|355|41|210|142|304|208
5,0,22,1,1,56,57,pred,4,4,1,966,192|46|1|206
5,0,22,1,1,56,56,actual,8,8,1,966,202|372|11|64|322|80|286|96
5,0,22,1,1,57,58,pred,4,4,1,966,320|341|364|204
5,0,22,1,1,57,57,actual,8,8,1,966,192|46|1|206|291|141|152|346
5,0,22,1,1,58,59,pred,4,4,1,966,22|206|330|178
5,0,22,1,1,58,58,actual,8,8,1,966,320|341|91|381|354|216|204|328
5,0,22,1,1,59,60,pred,4,4,1,966,378|326|257|135
5,0,22,1,1,59,59,actual,8,8,1,966,22|330|206|343|178|161|148|273
5,0,22,1,1,60,60,actual,8,8,1,966,266|326|378|141|280|102|135|251
6,0,23,1,1,1,2,pred,4,4,1,987,326|246|376|39
6,0,23,1,1,1,1,actual,8,8,1,987,361|321|144|93|197|208|217|307
6,0,23,1,1,2,3,pred,4,4,1,987,241|246|143|290
6,0,23,1,1,2,2,actual,8,8,1,987,70|246|326|15|39|72|303|345
6,0,23,1,1,3,4,pred,4,4,1,987,139|159|298|127
6,0,23,1,1,3,3,actual,8,8,1,987,241|159|280|342|246|25|23|290
6,0,23,1,1,4,5,pred,4,4,1,987,113|306|357|168
6,0,23,1,1,4,4,actual,8,8,1,987,139|159|53|127|25|88|372|297
6,0,23,1,1,5,6,pred,4,4,1,987,286|255|34|260
6,0,23,1,1,5,5,actual,8,8,1,987,117|113|197|97|170|134|346|190
6,0,23,1,1,6,7,pred,4,4,1,987,8|335|193|14
6,0,23,1,1,6,6,actual,8,8,1,987,286|255|207|34|251|327|66|241
6,0,23,1,1,7,8,pred,4,4,1,987,247|303|101|145
6,0,23,1,1,7,7,actual,8,8,1,987,8|335|14|193|1|234|160|311
6,0,23,1,1,8,9,pred,4,4,1,987,186|182|173|51
6,0,23,1,1,8,8,actual,8,8,1,987,247|303|101|145|355|90|79|199
6,0,23,1,1,9,10,pred,4,4,1,987,325|35|361|293
6,0,23,1,1,9,9,actual,8,8,1,987,186|216|173|2|182|51|281|1
6,0,23,1,1,10,11,pred,4,4,1,987,25|335|170|227
6,0,23,1,1,10,10,actual,8,8,1,987,325|35|361|253|15|29|377|293
6,0,23,1,1,11,12,pred,4,4,1,987,332|184|320|345
6,0,23,1,1,11,11,actual,8,8,1,987,25|335|170|227|295|198|93|254
6,0,23,1,1,12,13,pred,4,4,1,987,269|303|64|153
6,0,23,1,1,12,12,actual,8,8,1,987,332|184|320|345|134|211|342|136
6,0,23,1,1,13,14,pred,4,4,1,987,110|375|66|292
6,0,23,1,1,13,13,actual,8,8,1,987,269|64|303|153|181|203|265|108
6,0,23,1,1,14,15,pred,4,4,1,987,374|15|93|311
6,0,23,1,1,14,14,actual,8,8,1,987,110|66|375|137|60|292|341|65
6,0,23,1,1,15,16,pred,4,4,1,987,196|57|188|178
6,0,23,1,1,15,15,actual,8,8,1,987,374|15|93|311|150|224|346|222
6,0,23,1,1,16,17,pred,4,4,1,987,304|150|41|97
6,0,23,1,1,16,16,actual,8,8,1,987,196|188|57|33|178|246|179|26
6,0,23,1,1,17,18,pred,4,4,1,987,143|211|289|98
6,0,23,1,1,17,17,actual,8,8,1,987,304|150|41|96|97|114|383|83
6,0,23,1,1,18,19,pred,4,4,1,987,180|146|160|231
6,0,23,1,1,18,18,actual,8,8,1,987,143|211|289|98|268|288|362|249
6,0,23,1,1,19,20,pred,4,4,1,987,232|168|98|248
6,0,23,1,1,19,19,actual,8,8,1,987,180|146|160|231|269|35|197|237
6,0,23,1,1,20,21,pred,4,4,1,987,264|294|197|3
6,0,23,1,1,20,20,actual,8,8,1,987,232|168|98|277|25|102|248|366
6,0,23,1,1,21,22,pred,4,4,1,987,137|235|281|319
6,0,23,1,1,21,21,actual,8,8,1,987,3|264|197|294|339|168|128|314
6,0,23,1,1,22,23,pred,4,4,1,987,90|241|270|283
6,0,23,1,1,22,22,actual,8,8,1,987,137|235|362|319|161|281|12|93
6,0,23,1,1,23,24,pred,4,4,1,987,101|199|263|126
6,0,23,1,1,23,23,actual,8,8,1,987,90|241|270|283|105|53|177|356
6,0,23,1,1,24,25,pred,4,4,1,987,283|52|131|124
6,0,23,1,1,24,24,actual,8,8,1,987,101|199|263|162|248|126|343|306
6,0,23,1,1,25,26,pred,4,4,1,987,176|43|197|357
6,0,23,1,1,25,25,actual,8,8,1,987,52|283|131|124|199|57|320|223
6,0,23,1,1,26,27,pred,4,4,1,987,16|280|104|165
6,0,23,1,1,26,26,actual,8,8,1,987,176|43|197|357|134|193|334|120
6,0,23,1,1,27,28,pred,4,4,1,987,32|213|73|138
6,0,23,1,1,27,27,actual,8,8,1,987,280|16|104|39|165|309|267|56
6,0,23,1,1,28,29,pred,4,4,1,987,29|242|2|20
6,0,23,1,1,28,28,actual,8,8,1,987,213|32|73|177|138|156|89|84
6,0,23,1,1,29,30,pred,4,4,1,987,204|246|140|77
6,0,23,1,1,29,29,actual,8,8,1,987,29|2|242|20|269|226|215|71
6,0,23,1,1,30,31,pred,4,4,1,987,371|156|305|272
6,0,23,1,1,30,30,actual,8,8,1,987,204|246|140|77|86|55|294|273
6,0,23,1,1,31,32,pred,4,4,1,987,110|37|308|270
6,0,23,1,1,31,31,actual,8,8,1,987,371|156|305|292|272|218|139|157
6,0,23,1,1,32,33,pred,4,4,1,987,258|172|105|241
6,0,23,1,1,32,32,actual,8,8,1,987,110|354|270|37|308|311|137|233
6,0,23,1,1,33,34,pred,4,4,1,987,339|175|246|123
6,0,23,1,1,33,33,actual,8,8,1,987,258|172|105|241|133|223|44|66
6,0,23,1,1,34,35,pred,4,4,1,987,34|265|377|99
6,0,23,1,1,34,34,actual,8,8,1,987,339|175|246|123|218|24|34|178
6,0,23,1,1,35,36,pred,4,4,1,987,9|32|48|47
6,0,23,1,1,35,35,actual,8,8,1,987,34|265|186|99|94|348|129|182
6,0,23,1,1,36,37,pred,4,4,1,987,111|357|12|333
6,0,23,1,1,36,36,actual,8,8,1,987,9|32|47|331|48|318|76|69
6,0,23,1,1,37,38,pred,4,4,1,987,32|56|378|138
6,0,23,1,1,37,37,actual,8,8,1,987,111|357|333|119|12|22|245|150
6,0,23,1,1,38,39,pred,4,4,1,987,136|378|149|121
6,0,23,1,1,38,38,actual,8,8,1,987,32|56|138|378|223|193|314|123
6,0,23,1,1,39,40,pred,4,4,1,987,48|312|339|156
6,0,23,1,1,39,39,actual,8,8,1,987,136|378|149|214|121|44|151|84
6,0,23,1,1,40,41,pred,4,4,1,987,179|27|112|61
6,0,23,1,1,40,40,actual,8,8,1,987,48|312|339|0|156|140|32|182
6,0,23,1,1,41,42,pred,4,4,1,987,345|270|304|314
6,0,23,1,1,41,41,actual,8,8,1,987,179|27|112|61|46|147|369|279
6,0,23,1,1,42,43,pred,4,4,1,987,230|259|203|69
6,0,23,1,1,42,42,actual,8,8,1,987,345|270|304|314|87|251|27|227
6,0,23,1,1,43,44,pred,4,4,1,987,7|81|296|227
6,0,23,1,1,43,43,actual,8,8,1,987,230|259|203|69|194|1|345|209
6,0,23,1,1,44,45,pred,4,4,1,987,39|298|26|216
6,0,23,1,1,44,44,actual,8,8,1,987,7|81|296|311|143|227|297|345
6,0,23,1,1,45,46,pred,4,4,1,987,176|31|270|44
6,0,23,1,1,45,45,actual,8,8,1,987,39|298|216|26|73|177|259|104
6,0,23,1,1,46,47,pred,4,4,1,987,121|217|381|9
6,0,23,1,1,46,46,actual,8,8,1,987,176|31|270|96|330|116|44|133
6,0,23,1,1,47,48,pred,4,4,1,987,21|101|314|340
6,0,23,1,1,47,47,actual,8,8,1,987,121|217|381|9|319|63|48|207
6,0,23,1,1,48,49,pred,4,4,1,987,32|102|282|331
6,0,23,1,1,48,48,actual,8,8,1,987,21|101|314|166|340|288|184|93
6,0,23,1,1,49,50,pred,4,4,1,987,221|228|53|287
6,0,23,1,1,49,49,actual,8,8,1,987,32|102|282|331|228|29|376|236
6,0,23,1,1,50,51,pred,4,4,1,987,262|154|150|318
6,0,23,1,1,50,50,actual,8,8,1,987,221|53|101|287|228|243|114|274
6,0,23,1,1,51,52,pred,4,4,1,987,245|365|183|101
6,0,23,1,1,51,51,actual,8,8,1,987,262|154|318|150|129|239|280|169
6,0,23,1,1,52,53,pred,4,4,1,987,222|132|213|325
6,0,23,1,1,52,52,actual,8,8,1,987,245|183|365|101|62|362|16|322
6,0,23,1,1,53,54,pred,4,4,1,987,312|85|326|307
6,0,23,1,1,53,53,actual,8,8,1,987,222|132|213|78|325|12|328|350
6,0,23,1,1,54,55,pred,4,4,1,987,196|365|14|304
6,0,23,1,1,54,54,actual,8,8,1,987,312|85|326|337|234|202|307|69
6,0,23,1,1,55,56,pred,4,4,1,987,202|64|11|80
6,0,23,1,1,55,55,actual,8,8,1,987,196|14|365|304|142|208|279|210
6,0,23,1,1,56,57,pred,4,4,1,987,192|46|381|206
6,0,23,1,1,56,56,actual,8,8,1,987,202|11|372|64|80|213|286|105
6,0,23,1,1,57,58,pred,4,4,1,987,341|11|37|276
6,0,23,1,1,57,57,actual,8,8,1,987,192|46|164|206|381|1|88|152
6,0,23,1,1,58,59,pred,4,4,1,987,206|209|330|102
6,0,23,1,1,58,58,actual,8,8,1,987,341|204|276|285|11|37|328|216
6,0,23,1,1,59,60,pred,4,4,1,987,378|251|266|141
6,0,23,1,1,59,59,actual,8,8,1,987,206|330|102|209|234|322|148|86
6,0,23,1,1,60,60,actual,8,8,1,987,378|251|266|141|194|145|44|294
